Aufgaben Daten
=====================================================================
Aufgabe: Aufgabe 2
System start time:  16:44:51
System start date:  20-05-2026
Datum: 20-05-2026
Uhrzeit Aufgaben Abschlus: 16:52:00
Benoetigte Zeit: 402.439s
Start der Aufgabe nach System Start: 470.9965s
---------------------------------------------------------------------
Heatmap Reloads: 6
Reload Button Zeitpunkte:
Reload Button Press Number0: Triggerd(TimeSinceStartUP): 490.2209s | TimeSinceTaskStart: 19.2244s
Reload Button Press Number1: Triggerd(TimeSinceStartUP): 552.5107s | TimeSinceTaskStart: 81.51425s
Reload Button Press Number2: Triggerd(TimeSinceStartUP): 586.2068s | TimeSinceTaskStart: 115.2104s
Reload Button Press Number3: Triggerd(TimeSinceStartUP): 639.8478s | TimeSinceTaskStart: 168.8513s
Reload Button Press Number4: Triggerd(TimeSinceStartUP): 791.1061s | TimeSinceTaskStart: 320.1096s
Reload Button Press Number5: Triggerd(TimeSinceStartUP): 867.4962s | TimeSinceTaskStart: 396.4997s
---------------------------------------------------------------------
Kamera zurueck zaehler: 0
Camera Back Button Zeitpunkte:
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 555.4119s | TimeSinceTaskStart: 84.41537s | Winkel: 7°
Koordinate [3.1] | Energy: 0.02301448
Koordinate [3.2] | Energy: 0.02301448
Koordinate [3.3] | Energy: 0.02301448
Koordinate [3.4] | Energy: 0.02301448
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3969131
Koordinate [4.1] | Energy: 0.3969131
Koordinate [4.2] | Energy: 0.3969132
Koordinate [4.3] | Energy: 0.3969132
Koordinate [4.4] | Energy: 0.3969132
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.39711
Koordinate [5.1] | Energy: 0.3971024
Koordinate [5.2] | Energy: 0.3971024
Koordinate [5.3] | Energy: 0.3971024
Koordinate [5.4] | Energy: 0.4685867
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3974697
Koordinate [6.1] | Energy: 0.3974697
Koordinate [6.2] | Energy: 0.3974697
Koordinate [6.3] | Energy: 0.3974697
Koordinate [6.4] | Energy: 0.4689978
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.330591
Mittelwert der Energie auf dem Solarpanel: 0.1291957
#################
TimeSinceStartUP: 622.9686s | TimeSinceTaskStart: 151.9721s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02320817
Koordinate [2.1] | Energy: 0.02320817
Koordinate [2.2] | Energy: 0.02320817
Koordinate [2.3] | Energy: 0.02320817
Koordinate [2.4] | Energy: 0.02320817
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02320817
Koordinate [3.1] | Energy: 0.02320817
Koordinate [3.2] | Energy: 0.02320817
Koordinate [3.3] | Energy: 0.02320817
Koordinate [3.4] | Energy: 0.02320817
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3950095
Koordinate [4.1] | Energy: 0.3950095
Koordinate [4.2] | Energy: 0.3950095
Koordinate [4.3] | Energy: 0.3950095
Koordinate [4.4] | Energy: 0.3950096
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3951856
Koordinate [5.1] | Energy: 0.3951856
Koordinate [5.2] | Energy: 0.3951856
Koordinate [5.3] | Energy: 0.3951856
Koordinate [5.4] | Energy: 0.4661016
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3955287
Koordinate [6.1] | Energy: 0.3955287
Koordinate [6.2] | Energy: 0.3955287
Koordinate [6.3] | Energy: 0.3955287
Koordinate [6.4] | Energy: 0.4664858
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.302575
Mittelwert der Energie auf dem Solarpanel: 0.128624
#################
TimeSinceStartUP: 623.0014s | TimeSinceTaskStart: 152.0049s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02320817
Koordinate [2.1] | Energy: 0.02320817
Koordinate [2.2] | Energy: 0.02320817
Koordinate [2.3] | Energy: 0.02320817
Koordinate [2.4] | Energy: 0.02320817
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02320817
Koordinate [3.1] | Energy: 0.02320817
Koordinate [3.2] | Energy: 0.02320817
Koordinate [3.3] | Energy: 0.02320817
Koordinate [3.4] | Energy: 0.02320817
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3950095
Koordinate [4.1] | Energy: 0.3950095
Koordinate [4.2] | Energy: 0.3950095
Koordinate [4.3] | Energy: 0.3950095
Koordinate [4.4] | Energy: 0.3950096
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3951856
Koordinate [5.1] | Energy: 0.3951856
Koordinate [5.2] | Energy: 0.3951856
Koordinate [5.3] | Energy: 0.3951856
Koordinate [5.4] | Energy: 0.4661016
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3955287
Koordinate [6.1] | Energy: 0.3955287
Koordinate [6.2] | Energy: 0.3955287
Koordinate [6.3] | Energy: 0.3955287
Koordinate [6.4] | Energy: 0.4664858
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.302575
Mittelwert der Energie auf dem Solarpanel: 0.128624
#################
TimeSinceStartUP: 623.0427s | TimeSinceTaskStart: 152.0462s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02339173
Koordinate [2.1] | Energy: 0.02339173
Koordinate [2.2] | Energy: 0.02339173
Koordinate [2.3] | Energy: 0.02339173
Koordinate [2.4] | Energy: 0.02339173
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02339173
Koordinate [3.1] | Energy: 0.02339173
Koordinate [3.2] | Energy: 0.02339173
Koordinate [3.3] | Energy: 0.02339173
Koordinate [3.4] | Energy: 0.02339173
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3927526
Koordinate [4.1] | Energy: 0.3927526
Koordinate [4.2] | Energy: 0.3927526
Koordinate [4.3] | Energy: 0.3927526
Koordinate [4.4] | Energy: 0.3927526
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3929155
Koordinate [5.1] | Energy: 0.3929155
Koordinate [5.2] | Energy: 0.3929155
Koordinate [5.3] | Energy: 0.3929155
Koordinate [5.4] | Energy: 0.4631981
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3932343
Koordinate [6.1] | Energy: 0.3932342
Koordinate [6.2] | Energy: 0.3932343
Koordinate [6.3] | Energy: 0.3932343
Koordinate [6.4] | Energy: 0.4635552
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.269032
Mittelwert der Energie auf dem Solarpanel: 0.1279394
#################
TimeSinceStartUP: 623.0751s | TimeSinceTaskStart: 152.0786s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02339173
Koordinate [2.1] | Energy: 0.02339173
Koordinate [2.2] | Energy: 0.02339173
Koordinate [2.3] | Energy: 0.02339173
Koordinate [2.4] | Energy: 0.02339173
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02339173
Koordinate [3.1] | Energy: 0.02339173
Koordinate [3.2] | Energy: 0.02339173
Koordinate [3.3] | Energy: 0.02339173
Koordinate [3.4] | Energy: 0.02339173
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3927526
Koordinate [4.1] | Energy: 0.3927526
Koordinate [4.2] | Energy: 0.3927526
Koordinate [4.3] | Energy: 0.3927526
Koordinate [4.4] | Energy: 0.3927526
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3929155
Koordinate [5.1] | Energy: 0.3929155
Koordinate [5.2] | Energy: 0.3929155
Koordinate [5.3] | Energy: 0.3929155
Koordinate [5.4] | Energy: 0.4631981
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3932343
Koordinate [6.1] | Energy: 0.3932342
Koordinate [6.2] | Energy: 0.3932343
Koordinate [6.3] | Energy: 0.3932343
Koordinate [6.4] | Energy: 0.4635552
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.269032
Mittelwert der Energie auf dem Solarpanel: 0.1279394
#################
TimeSinceStartUP: 623.3403s | TimeSinceTaskStart: 152.3438s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02347963
Koordinate [2.1] | Energy: 0.02347963
Koordinate [2.2] | Energy: 0.02347963
Koordinate [2.3] | Energy: 0.02347963
Koordinate [2.4] | Energy: 0.02347963
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02347963
Koordinate [3.1] | Energy: 0.02347963
Koordinate [3.2] | Energy: 0.02347963
Koordinate [3.3] | Energy: 0.02347963
Koordinate [3.4] | Energy: 0.02347963
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3897672
Koordinate [4.1] | Energy: 0.3897673
Koordinate [4.2] | Energy: 0.3897673
Koordinate [4.3] | Energy: 0.3897673
Koordinate [4.4] | Energy: 0.3897673
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3899193
Koordinate [5.1] | Energy: 0.3899193
Koordinate [5.2] | Energy: 0.3899193
Koordinate [5.3] | Energy: 0.3899193
Koordinate [5.4] | Energy: 0.4594417
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3902172
Koordinate [6.1] | Energy: 0.3902172
Koordinate [6.2] | Energy: 0.3902172
Koordinate [6.3] | Energy: 0.3902172
Koordinate [6.4] | Energy: 0.4597756
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.223396
Mittelwert der Energie auf dem Solarpanel: 0.1270081
#################
TimeSinceStartUP: 623.373s | TimeSinceTaskStart: 152.3766s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02347963
Koordinate [2.1] | Energy: 0.02347963
Koordinate [2.2] | Energy: 0.02347963
Koordinate [2.3] | Energy: 0.02347963
Koordinate [2.4] | Energy: 0.02347963
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02347963
Koordinate [3.1] | Energy: 0.02347963
Koordinate [3.2] | Energy: 0.02347963
Koordinate [3.3] | Energy: 0.02347963
Koordinate [3.4] | Energy: 0.02347963
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3897672
Koordinate [4.1] | Energy: 0.3897673
Koordinate [4.2] | Energy: 0.3897673
Koordinate [4.3] | Energy: 0.3897673
Koordinate [4.4] | Energy: 0.3897673
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3899193
Koordinate [5.1] | Energy: 0.3899193
Koordinate [5.2] | Energy: 0.3899193
Koordinate [5.3] | Energy: 0.3899193
Koordinate [5.4] | Energy: 0.4594417
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3902172
Koordinate [6.1] | Energy: 0.3902172
Koordinate [6.2] | Energy: 0.3902172
Koordinate [6.3] | Energy: 0.3902172
Koordinate [6.4] | Energy: 0.4597756
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.223396
Mittelwert der Energie auf dem Solarpanel: 0.1270081
#################
TimeSinceStartUP: 623.441s | TimeSinceTaskStart: 152.4445s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02364756
Koordinate [2.1] | Energy: 0.02364756
Koordinate [2.2] | Energy: 0.02364756
Koordinate [2.3] | Energy: 0.02364756
Koordinate [2.4] | Energy: 0.02364756
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02364756
Koordinate [3.1] | Energy: 0.02364756
Koordinate [3.2] | Energy: 0.02364756
Koordinate [3.3] | Energy: 0.02364756
Koordinate [3.4] | Energy: 0.02364756
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3887107
Koordinate [4.1] | Energy: 0.3887107
Koordinate [4.2] | Energy: 0.3887107
Koordinate [4.3] | Energy: 0.3887107
Koordinate [4.4] | Energy: 0.3887107
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3888541
Koordinate [5.1] | Energy: 0.3888541
Koordinate [5.2] | Energy: 0.3888541
Koordinate [5.3] | Energy: 0.3888541
Koordinate [5.4] | Energy: 0.4580664
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3891363
Koordinate [6.1] | Energy: 0.3891363
Koordinate [6.2] | Energy: 0.3891363
Koordinate [6.3] | Energy: 0.3891363
Koordinate [6.4] | Energy: 0.4583829
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.20844
Mittelwert der Energie auf dem Solarpanel: 0.1267029
#################
TimeSinceStartUP: 623.4728s | TimeSinceTaskStart: 152.4763s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02364756
Koordinate [2.1] | Energy: 0.02364756
Koordinate [2.2] | Energy: 0.02364756
Koordinate [2.3] | Energy: 0.02364756
Koordinate [2.4] | Energy: 0.02364756
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02364756
Koordinate [3.1] | Energy: 0.02364756
Koordinate [3.2] | Energy: 0.02364756
Koordinate [3.3] | Energy: 0.02364756
Koordinate [3.4] | Energy: 0.02364756
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3887107
Koordinate [4.1] | Energy: 0.3887107
Koordinate [4.2] | Energy: 0.3887107
Koordinate [4.3] | Energy: 0.3887107
Koordinate [4.4] | Energy: 0.3887107
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3888541
Koordinate [5.1] | Energy: 0.3888541
Koordinate [5.2] | Energy: 0.3888541
Koordinate [5.3] | Energy: 0.3888541
Koordinate [5.4] | Energy: 0.4580664
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3891363
Koordinate [6.1] | Energy: 0.3891363
Koordinate [6.2] | Energy: 0.3891363
Koordinate [6.3] | Energy: 0.3891363
Koordinate [6.4] | Energy: 0.4583829
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.20844
Mittelwert der Energie auf dem Solarpanel: 0.1267029
#################
TimeSinceStartUP: 623.5155s | TimeSinceTaskStart: 152.519s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02408655
Koordinate [1.1] | Energy: 0.02408655
Koordinate [1.2] | Energy: 0.02408655
Koordinate [1.3] | Energy: 0.02408655
Koordinate [1.4] | Energy: 0.02408655
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02408655
Koordinate [2.1] | Energy: 0.02408655
Koordinate [2.2] | Energy: 0.02408655
Koordinate [2.3] | Energy: 0.02408655
Koordinate [2.4] | Energy: 0.02408655
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02408655
Koordinate [3.1] | Energy: 0.02408655
Koordinate [3.2] | Energy: 0.02408655
Koordinate [3.3] | Energy: 0.02408655
Koordinate [3.4] | Energy: 0.02408655
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3868336
Koordinate [4.1] | Energy: 0.3868335
Koordinate [4.2] | Energy: 0.3868335
Koordinate [4.3] | Energy: 0.3868336
Koordinate [4.4] | Energy: 0.3868336
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3869554
Koordinate [5.1] | Energy: 0.3869554
Koordinate [5.2] | Energy: 0.3869554
Koordinate [5.3] | Energy: 0.3869554
Koordinate [5.4] | Energy: 0.455582
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3871989
Koordinate [6.1] | Energy: 0.3871989
Koordinate [6.2] | Energy: 0.3871989
Koordinate [6.3] | Energy: 0.3871989
Koordinate [6.4] | Energy: 0.4558554
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.30352
Mittelwert der Energie auf dem Solarpanel: 0.1286433
#################
TimeSinceStartUP: 623.5485s | TimeSinceTaskStart: 152.552s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02408655
Koordinate [1.1] | Energy: 0.02408655
Koordinate [1.2] | Energy: 0.02408655
Koordinate [1.3] | Energy: 0.02408655
Koordinate [1.4] | Energy: 0.02408655
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02408655
Koordinate [2.1] | Energy: 0.02408655
Koordinate [2.2] | Energy: 0.02408655
Koordinate [2.3] | Energy: 0.02408655
Koordinate [2.4] | Energy: 0.02408655
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02408655
Koordinate [3.1] | Energy: 0.02408655
Koordinate [3.2] | Energy: 0.02408655
Koordinate [3.3] | Energy: 0.02408655
Koordinate [3.4] | Energy: 0.02408655
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3868336
Koordinate [4.1] | Energy: 0.3868335
Koordinate [4.2] | Energy: 0.3868335
Koordinate [4.3] | Energy: 0.3868336
Koordinate [4.4] | Energy: 0.3868336
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3869554
Koordinate [5.1] | Energy: 0.3869554
Koordinate [5.2] | Energy: 0.3869554
Koordinate [5.3] | Energy: 0.3869554
Koordinate [5.4] | Energy: 0.455582
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3871989
Koordinate [6.1] | Energy: 0.3871989
Koordinate [6.2] | Energy: 0.3871989
Koordinate [6.3] | Energy: 0.3871989
Koordinate [6.4] | Energy: 0.4558554
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 6.30352
Mittelwert der Energie auf dem Solarpanel: 0.1286433
#################
TimeSinceStartUP: 623.5906s | TimeSinceTaskStart: 152.5941s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02415003
Koordinate [2.1] | Energy: 0.02415003
Koordinate [2.2] | Energy: 0.02415003
Koordinate [2.3] | Energy: 0.02415003
Koordinate [2.4] | Energy: 0.02415003
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02415003
Koordinate [3.1] | Energy: 0.02415003
Koordinate [3.2] | Energy: 0.02415003
Koordinate [3.3] | Energy: 0.02415003
Koordinate [3.4] | Energy: 0.02415003
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.373896
Koordinate [4.1] | Energy: 0.373896
Koordinate [4.2] | Energy: 0.373896
Koordinate [4.3] | Energy: 0.373896
Koordinate [4.4] | Energy: 0.373896
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3739914
Koordinate [5.1] | Energy: 0.3739914
Koordinate [5.2] | Energy: 0.3739914
Koordinate [5.3] | Energy: 0.3739914
Koordinate [5.4] | Energy: 0.4396219
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3741826
Koordinate [6.1] | Energy: 0.3741826
Koordinate [6.2] | Energy: 0.3741826
Koordinate [6.3] | Energy: 0.3741826
Koordinate [6.4] | Energy: 0.4398367
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.983135
Mittelwert der Energie auf dem Solarpanel: 0.1221048
#################
TimeSinceStartUP: 623.6235s | TimeSinceTaskStart: 152.627s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02415003
Koordinate [2.1] | Energy: 0.02415003
Koordinate [2.2] | Energy: 0.02415003
Koordinate [2.3] | Energy: 0.02415003
Koordinate [2.4] | Energy: 0.02415003
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02415003
Koordinate [3.1] | Energy: 0.02415003
Koordinate [3.2] | Energy: 0.02415003
Koordinate [3.3] | Energy: 0.02415003
Koordinate [3.4] | Energy: 0.02415003
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.373896
Koordinate [4.1] | Energy: 0.373896
Koordinate [4.2] | Energy: 0.373896
Koordinate [4.3] | Energy: 0.373896
Koordinate [4.4] | Energy: 0.373896
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3739914
