Aufgaben Daten
=====================================================================
Aufgabe: Aufgabe 2
System start time:  13:26:01
System start date:  24-04-2026
Datum: 24-04-2026
Uhrzeit Aufgaben Abschlus: 13:33:34
Benoetigte Zeit: 441.5976s
Start der Aufgabe nach System Start: 286.0144s
---------------------------------------------------------------------
Heatmap Reloads: 14
Reload Button Zeitpunkte:
Reload Button Press Number0: Triggerd(TimeSinceStartUP): 299.7562s | TimeSinceTaskStart: 13.74179s
Reload Button Press Number1: Triggerd(TimeSinceStartUP): 307.9818s | TimeSinceTaskStart: 21.96732s
Reload Button Press Number2: Triggerd(TimeSinceStartUP): 318.6628s | TimeSinceTaskStart: 32.64835s
Reload Button Press Number3: Triggerd(TimeSinceStartUP): 325.9196s | TimeSinceTaskStart: 39.90518s
Reload Button Press Number4: Triggerd(TimeSinceStartUP): 342.6679s | TimeSinceTaskStart: 56.65344s
Reload Button Press Number5: Triggerd(TimeSinceStartUP): 350.1394s | TimeSinceTaskStart: 64.125s
Reload Button Press Number6: Triggerd(TimeSinceStartUP): 372.3054s | TimeSinceTaskStart: 86.29099s
Reload Button Press Number7: Triggerd(TimeSinceStartUP): 382.0966s | TimeSinceTaskStart: 96.08221s
Reload Button Press Number8: Triggerd(TimeSinceStartUP): 391.9626s | TimeSinceTaskStart: 105.9482s
Reload Button Press Number9: Triggerd(TimeSinceStartUP): 406.0464s | TimeSinceTaskStart: 120.0319s
Reload Button Press Number10: Triggerd(TimeSinceStartUP): 413.0029s | TimeSinceTaskStart: 126.9885s
Reload Button Press Number11: Triggerd(TimeSinceStartUP): 424.4116s | TimeSinceTaskStart: 138.3972s
Reload Button Press Number12: Triggerd(TimeSinceStartUP): 506.6923s | TimeSinceTaskStart: 220.6779s
Reload Button Press Number13: Triggerd(TimeSinceStartUP): 691.5865s | TimeSinceTaskStart: 405.5721s
---------------------------------------------------------------------
Kamera zurueck zaehler: 1
Camera Back Button Zeitpunkte:
Back Button Press Number 0: Triggerd(TimeSinceStartUP): 327.5573s | TimeSinceTaskStart: 41.54282s
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 436.6892s | TimeSinceTaskStart: 150.6748s | Winkel: 2°
Koordinate [5.1] | Energy: 0.3331514
Koordinate [5.2] | Energy: 0.3331514
Koordinate [5.3] | Energy: 0.3331514
Koordinate [5.4] | Energy: 0.3331514
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.281761
Koordinate [6.1] | Energy: 0.3331514
Koordinate [6.2] | Energy: 0.3331514
Koordinate [6.3] | Energy: 0.3331514
Koordinate [6.4] | Energy: 0.3331514
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.069926
Mittelwert der Energie auf dem Solarpanel: 0.1034679
#################
TimeSinceStartUP: 433.9868s | TimeSinceTaskStart: 147.9723s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02480915
Koordinate [2.1] | Energy: 0.02480915
Koordinate [2.2] | Energy: 0.02480915
Koordinate [2.3] | Energy: 0.02480915
Koordinate [2.4] | Energy: 0.02480915
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02480915
Koordinate [3.1] | Energy: 0.02480915
Koordinate [3.2] | Energy: 0.02480915
Koordinate [3.3] | Energy: 0.02480915
Koordinate [3.4] | Energy: 0.02480915
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3331514
Koordinate [4.1] | Energy: 0.3331514
Koordinate [4.2] | Energy: 0.3331514
Koordinate [4.3] | Energy: 0.3331514
Koordinate [4.4] | Energy: 0.3331514
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3331514
Koordinate [5.1] | Energy: 0.3331514
Koordinate [5.2] | Energy: 0.3331514
Koordinate [5.3] | Energy: 0.3331514
Koordinate [5.4] | Energy: 0.3331514
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.281761
Koordinate [6.1] | Energy: 0.3331514
Koordinate [6.2] | Energy: 0.3331514
Koordinate [6.3] | Energy: 0.3331514
Koordinate [6.4] | Energy: 0.3331514
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.193972
Mittelwert der Energie auf dem Solarpanel: 0.1059994
#################
TimeSinceStartUP: 434.0284s | TimeSinceTaskStart: 148.0139s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02480915
Koordinate [2.1] | Energy: 0.02480915
Koordinate [2.2] | Energy: 0.02480915
Koordinate [2.3] | Energy: 0.02480915
Koordinate [2.4] | Energy: 0.02480915
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02480915
Koordinate [3.1] | Energy: 0.02480915
Koordinate [3.2] | Energy: 0.02480915
Koordinate [3.3] | Energy: 0.02480915
Koordinate [3.4] | Energy: 0.02480915
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3845418
Koordinate [4.1] | Energy: 0.3331514
Koordinate [4.2] | Energy: 0.3331514
Koordinate [4.3] | Energy: 0.3331514
Koordinate [4.4] | Energy: 0.3331514
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3331514
Koordinate [5.1] | Energy: 0.3331514
Koordinate [5.2] | Energy: 0.3331514
Koordinate [5.3] | Energy: 0.3331514
Koordinate [5.4] | Energy: 0.3331514
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3331514
Koordinate [6.1] | Energy: 0.3331514
Koordinate [6.2] | Energy: 0.3331514
Koordinate [6.3] | Energy: 0.3331514
Koordinate [6.4] | Energy: 0.3331514
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.296752
Mittelwert der Energie auf dem Solarpanel: 0.108097
#################
TimeSinceStartUP: 434.0703s | TimeSinceTaskStart: 148.0559s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0
Koordinate [0.2] | Energy: 0
Koordinate [0.3] | Energy: 0
Koordinate [0.4] | Energy: 0
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02480915
Koordinate [2.1] | Energy: 0.02480915
Koordinate [2.2] | Energy: 0.02480915
Koordinate [2.3] | Energy: 0.02480915
Koordinate [2.4] | Energy: 0.02480915
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02480915
Koordinate [3.1] | Energy: 0.02480915
Koordinate [3.2] | Energy: 0.02480915
Koordinate [3.3] | Energy: 0.02480915
Koordinate [3.4] | Energy: 0.02480915
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3845418
Koordinate [4.1] | Energy: 0.3331514
Koordinate [4.2] | Energy: 0.3331514
Koordinate [4.3] | Energy: 0.3331514
Koordinate [4.4] | Energy: 0.3331514
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3845418
Koordinate [5.1] | Energy: 0.3331514
Koordinate [5.2] | Energy: 0.3331514
Koordinate [5.3] | Energy: 0.3331514
Koordinate [5.4] | Energy: 0.3331514
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3331514
Koordinate [6.1] | Energy: 0.3331514
Koordinate [6.2] | Energy: 0.3331514
Koordinate [6.3] | Energy: 0.3331514
Koordinate [6.4] | Energy: 0.3331514
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.348143
Mittelwert der Energie auf dem Solarpanel: 0.1091458
#################
TimeSinceStartUP: 436.6259s | TimeSinceTaskStart: 150.6115s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.0248031
Koordinate [0.1] | Energy: 0.0248031
Koordinate [0.2] | Energy: 0.0248031
Koordinate [0.3] | Energy: 0.0248031
Koordinate [0.4] | Energy: 0.0248031
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.0248031
Koordinate [2.1] | Energy: 0.0248031
Koordinate [2.2] | Energy: 0.0248031
Koordinate [2.3] | Energy: 0.0248031
Koordinate [2.4] | Energy: 0.0248031
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.0248031
Koordinate [3.1] | Energy: 0.0248031
Koordinate [3.2] | Energy: 0.0248031
Koordinate [3.3] | Energy: 0.0248031
Koordinate [3.4] | Energy: 0.0248031
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3845047
Koordinate [4.1] | Energy: 0.3331188
Koordinate [4.2] | Energy: 0.3331188
Koordinate [4.3] | Energy: 0.3331204
Koordinate [4.4] | Energy: 0.3331204
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3845063
Koordinate [5.1] | Energy: 0.3331204
Koordinate [5.2] | Energy: 0.3331204
Koordinate [5.3] | Energy: 0.3331204
Koordinate [5.4] | Energy: 0.3331204
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3331204
Koordinate [6.1] | Energy: 0.3331204
Koordinate [6.2] | Energy: 0.3331204
Koordinate [6.3] | Energy: 0.3331204
Koordinate [6.4] | Energy: 0.3331204
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.471619
Mittelwert der Energie auf dem Solarpanel: 0.1116657
#################
TimeSinceStartUP: 436.6588s | TimeSinceTaskStart: 150.6443s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.0248031
Koordinate [0.1] | Energy: 0.0248031
Koordinate [0.2] | Energy: 0.0248031
Koordinate [0.3] | Energy: 0.0248031
Koordinate [0.4] | Energy: 0.0248031
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.0248031
Koordinate [2.1] | Energy: 0.0248031
Koordinate [2.2] | Energy: 0.0248031
Koordinate [2.3] | Energy: 0.0248031
Koordinate [2.4] | Energy: 0.0248031
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.0248031
Koordinate [3.1] | Energy: 0.0248031
Koordinate [3.2] | Energy: 0.0248031
Koordinate [3.3] | Energy: 0.0248031
Koordinate [3.4] | Energy: 0.0248031
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3845047
Koordinate [4.1] | Energy: 0.3331188
Koordinate [4.2] | Energy: 0.3331188
Koordinate [4.3] | Energy: 0.3331204
Koordinate [4.4] | Energy: 0.3331204
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3845063
Koordinate [5.1] | Energy: 0.3331204
Koordinate [5.2] | Energy: 0.3331204
Koordinate [5.3] | Energy: 0.3331204
Koordinate [5.4] | Energy: 0.3331204
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3331204
Koordinate [6.1] | Energy: 0.3331204
Koordinate [6.2] | Energy: 0.3331204
Koordinate [6.3] | Energy: 0.3331204
Koordinate [6.4] | Energy: 0.3331204
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.471619
Mittelwert der Energie auf dem Solarpanel: 0.1116657
#################
TimeSinceStartUP: 436.7019s | TimeSinceTaskStart: 150.6874s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02479555
Koordinate [0.1] | Energy: 0.02479555
Koordinate [0.2] | Energy: 0.02479555
Koordinate [0.3] | Energy: 0.02479555
Koordinate [0.4] | Energy: 0.02479555
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02479555
Koordinate [2.1] | Energy: 0.02479555
Koordinate [2.2] | Energy: 0.02479555
Koordinate [2.3] | Energy: 0.02479555
Koordinate [2.4] | Energy: 0.02479555
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02479555
Koordinate [3.1] | Energy: 0.02479555
Koordinate [3.2] | Energy: 0.02479555
Koordinate [3.3] | Energy: 0.02479555
Koordinate [3.4] | Energy: 0.02479555
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3925576
Koordinate [4.1] | Energy: 0.3399295
Koordinate [4.2] | Energy: 0.3399295
Koordinate [4.3] | Energy: 0.3399295
Koordinate [4.4] | Energy: 0.3399295
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3925668
Koordinate [5.1] | Energy: 0.3399382
Koordinate [5.2] | Energy: 0.3399382
Koordinate [5.3] | Energy: 0.3399382
Koordinate [5.4] | Energy: 0.3399382
Koordinate [5.5] | Energy: 0.02479919
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.340193
Koordinate [6.1] | Energy: 0.3399489
Koordinate [6.2] | Energy: 0.3399489
Koordinate [6.3] | Energy: 0.3399489
Koordinate [6.4] | Energy: 0.3399489
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.601317
Mittelwert der Energie auf dem Solarpanel: 0.1143126
#################
TimeSinceStartUP: 436.7339s | TimeSinceTaskStart: 150.7194s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02479555
Koordinate [0.1] | Energy: 0.02479555
Koordinate [0.2] | Energy: 0.02479555
Koordinate [0.3] | Energy: 0.02479555
Koordinate [0.4] | Energy: 0.02479555
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02479555
Koordinate [2.1] | Energy: 0.02479555
Koordinate [2.2] | Energy: 0.02479555
Koordinate [2.3] | Energy: 0.02479555
Koordinate [2.4] | Energy: 0.02479555
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02479555
Koordinate [3.1] | Energy: 0.02479555
Koordinate [3.2] | Energy: 0.02479555
Koordinate [3.3] | Energy: 0.02479555
Koordinate [3.4] | Energy: 0.02479555
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3925576
Koordinate [4.1] | Energy: 0.3399295
Koordinate [4.2] | Energy: 0.3399295
Koordinate [4.3] | Energy: 0.3399295
Koordinate [4.4] | Energy: 0.3399295
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3925668
Koordinate [5.1] | Energy: 0.3399382
Koordinate [5.2] | Energy: 0.3399382
Koordinate [5.3] | Energy: 0.3399382
Koordinate [5.4] | Energy: 0.3399382
Koordinate [5.5] | Energy: 0.02479919
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.340193
Koordinate [6.1] | Energy: 0.3399489
Koordinate [6.2] | Energy: 0.3399489
Koordinate [6.3] | Energy: 0.3399489
Koordinate [6.4] | Energy: 0.3399489
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.601317
Mittelwert der Energie auf dem Solarpanel: 0.1143126
#################
TimeSinceStartUP: 436.7783s | TimeSinceTaskStart: 150.7639s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02477138
Koordinate [0.1] | Energy: 0.02477138
Koordinate [0.2] | Energy: 0.02477138
Koordinate [0.3] | Energy: 0.02477138
Koordinate [0.4] | Energy: 0.02477138
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02477138
Koordinate [2.1] | Energy: 0.02477138
Koordinate [2.2] | Energy: 0.02477138
Koordinate [2.3] | Energy: 0.02477138
Koordinate [2.4] | Energy: 0.02477138
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02477138
Koordinate [3.1] | Energy: 0.02477138
Koordinate [3.2] | Energy: 0.02477138
Koordinate [3.3] | Energy: 0.02477138
Koordinate [3.4] | Energy: 0.02477138
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3963702
Koordinate [4.1] | Energy: 0.3431487
Koordinate [4.2] | Energy: 0.3431487
Koordinate [4.3] | Energy: 0.3431487
Koordinate [4.4] | Energy: 0.3431487
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3963892
Koordinate [5.1] | Energy: 0.3431668
Koordinate [5.2] | Energy: 0.3431668
Koordinate [5.3] | Energy: 0.3431668
Koordinate [5.4] | Energy: 0.3431668
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3435499
Koordinate [6.1] | Energy: 0.3431839
Koordinate [6.2] | Energy: 0.3431839
Koordinate [6.3] | Energy: 0.3431839
Koordinate [6.4] | Energy: 0.3431839
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.625878
Mittelwert der Energie auf dem Solarpanel: 0.1148138
#################
TimeSinceStartUP: 436.8103s | TimeSinceTaskStart: 150.7958s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02477138
Koordinate [0.1] | Energy: 0.02477138
Koordinate [0.2] | Energy: 0.02477138
Koordinate [0.3] | Energy: 0.02477138
Koordinate [0.4] | Energy: 0.02477138
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02477138
Koordinate [2.1] | Energy: 0.02477138
Koordinate [2.2] | Energy: 0.02477138
Koordinate [2.3] | Energy: 0.02477138
Koordinate [2.4] | Energy: 0.02477138
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02477138
Koordinate [3.1] | Energy: 0.02477138
Koordinate [3.2] | Energy: 0.02477138
Koordinate [3.3] | Energy: 0.02477138
Koordinate [3.4] | Energy: 0.02477138
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.3963702
Koordinate [4.1] | Energy: 0.3431487
Koordinate [4.2] | Energy: 0.3431487
Koordinate [4.3] | Energy: 0.3431487
Koordinate [4.4] | Energy: 0.3431487
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.3963892
Koordinate [5.1] | Energy: 0.3431668
Koordinate [5.2] | Energy: 0.3431668
Koordinate [5.3] | Energy: 0.3431668
Koordinate [5.4] | Energy: 0.3431668
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3435499
Koordinate [6.1] | Energy: 0.3431839
Koordinate [6.2] | Energy: 0.3431839
Koordinate [6.3] | Energy: 0.3431839
Koordinate [6.4] | Energy: 0.3431839
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.625878
Mittelwert der Energie auf dem Solarpanel: 0.1148138
#################
TimeSinceStartUP: 436.8556s | TimeSinceTaskStart: 150.8411s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02471257
Koordinate [0.1] | Energy: 0.02471257
Koordinate [0.2] | Energy: 0.02471257
Koordinate [0.3] | Energy: 0.02471257
Koordinate [0.4] | Energy: 0.02471257
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0
Koordinate [2.2] | Energy: 0
Koordinate [2.3] | Energy: 0
Koordinate [2.4] | Energy: 0
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02471257
Koordinate [3.1] | Energy: 0.02471257
Koordinate [3.2] | Energy: 0.02471257
Koordinate [3.3] | Energy: 0.02471257
Koordinate [3.4] | Energy: 0.02471257
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.4037479
Koordinate [4.1] | Energy: 0.3493992
Koordinate [4.2] | Energy: 0.3493992
Koordinate [4.3] | Energy: 0.3493992
Koordinate [4.4] | Energy: 0.3493992
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.40379
Koordinate [5.1] | Energy: 0.3494139
Koordinate [5.2] | Energy: 0.3494139
Koordinate [5.3] | Energy: 0.3494139
Koordinate [5.4] | Energy: 0.3494139
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3500543
Koordinate [6.1] | Energy: 0.3494447
Koordinate [6.2] | Energy: 0.3494447
Koordinate [6.3] | Energy: 0.3494447
Koordinate [6.4] | Energy: 0.3494447
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.59775
Mittelwert der Energie auf dem Solarpanel: 0.1142398
#################
TimeSinceStartUP: 436.8875s | TimeSinceTaskStart: 150.8731s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02471257
Koordinate [0.1] | Energy: 0.02471257
Koordinate [0.2] | Energy: 0.02471257
Koordinate [0.3] | Energy: 0.02471257
Koordinate [0.4] | Energy: 0.02471257
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0
Koordinate [2.2] | Energy: 0
Koordinate [2.3] | Energy: 0
Koordinate [2.4] | Energy: 0
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.02471257
Koordinate [3.1] | Energy: 0.02471257
Koordinate [3.2] | Energy: 0.02471257
Koordinate [3.3] | Energy: 0.02471257
Koordinate [3.4] | Energy: 0.02471257
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.4037479
Koordinate [4.1] | Energy: 0.3493992
Koordinate [4.2] | Energy: 0.3493992
Koordinate [4.3] | Energy: 0.3493992
Koordinate [4.4] | Energy: 0.3493992
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.40379
Koordinate [5.1] | Energy: 0.3494139
Koordinate [5.2] | Energy: 0.3494139
Koordinate [5.3] | Energy: 0.3494139
Koordinate [5.4] | Energy: 0.3494139
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.3500543
Koordinate [6.1] | Energy: 0.3494447
Koordinate [6.2] | Energy: 0.3494447
Koordinate [6.3] | Energy: 0.3494447
Koordinate [6.4] | Energy: 0.3494447
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 5.59775
Mittelwert der Energie auf dem Solarpanel: 0.1142398
#################
TimeSinceStartUP: 436.9228s | TimeSinceTaskStart: 150.9083s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02468697
Koordinate [0.1] | Energy: 0.02468697
Koordinate [0.2] | Energy: 0.02468697
Koordinate [0.3] | Energy: 0.02468697
Koordinate [0.4] | Energy: 0.02468697
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0
Koordinate [1.2] | Energy: 0
Koordinate [1.3] | Energy: 0
Koordinate [1.4] | Energy: 0
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.02468697
Koordinate [2.1] | Energy: 0.02468697
Koordinate [2.2] | Energy: 0.02468697
Koordinate [2.3] | Energy: 0.02468697
Koordinate [2.4] | Energy: 0.02468697
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
