=====================================================================
Aufgabe: Aufgabe 1
System start time:  12:51:31
System start date:  08-05-2026
Datum: 08-05-2026
Uhrzeit Aufgaben Abschlus: 12:58:35
Benoetigte Zeit: 361.2578s
Start der Aufgabe nach System Start: 9443.662s
---------------------------------------------------------------------
Heatmap Reloads: 4
Reload Button Zeitpunkte:
Reload Button Press Number0: Triggerd(TimeSinceStartUP): 9483.013s | TimeSinceTaskStart: 39.35059s
Reload Button Press Number1: Triggerd(TimeSinceStartUP): 9484.962s | TimeSinceTaskStart: 41.2998s
Reload Button Press Number2: Triggerd(TimeSinceStartUP): 9516.914s | TimeSinceTaskStart: 73.25195s
Reload Button Press Number3: Triggerd(TimeSinceStartUP): 9518.885s | TimeSinceTaskStart: 75.22266s
---------------------------------------------------------------------
Kamera zurueck zaehler: 0
Camera Back Button Zeitpunkte:
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 9502.246s | TimeSinceTaskStart: 58.58398s | Winkel: 29°
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0
Koordinate [3,2] | Energy: 0
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0
Koordinate [4,1] | Energy: 0
Koordinate [4,2] | Energy: 0
Koordinate [4,3] | Energy: 0.05923682
Koordinate [4,4] | Energy: 0.0811773
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.1189011
Koordinate [5,1] | Energy: 0.03745111
Koordinate [5,2] | Energy: 0.08904999
Koordinate [5,3] | Energy: 0.08118436
Koordinate [5,4] | Energy: 0.08118235
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.1189704
Koordinate [6,1] | Energy: 0.08906502
Koordinate [6,2] | Energy: 0.275508
Koordinate [6,3] | Energy: 0.3405715
Koordinate [6,4] | Energy: 0.3406002
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.293288
Mittelwert der Energie auf dem Solarpanel: 0.06720995
#################
TimeSinceStartUP: 9474.594s | TimeSinceTaskStart: 30.93164s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1485429
Koordinate [0,1] | Energy: 0.1485714
Koordinate [0,2] | Energy: 0.1485848
Koordinate [0,3] | Energy: 0.1486131
Koordinate [0,4] | Energy: 0.1486417
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1482898
Koordinate [1,1] | Energy: 0.1480325
Koordinate [1,2] | Energy: 0.1480352
Koordinate [1,3] | Energy: 0.1480636
Koordinate [1,4] | Energy: 0.1480921
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0
Koordinate [2,1] | Energy: 0.1477718
Koordinate [2,2] | Energy: 0.1103294
Koordinate [2,3] | Energy: 0.03746645
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0
Koordinate [3,2] | Energy: 0
Koordinate [3,3] | Energy: 0
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0
Koordinate [4,1] | Energy: 0
Koordinate [4,2] | Energy: 0
Koordinate [4,3] | Energy: 0.03525839
Koordinate [4,4] | Energy: 0.07899323
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.07963905
Koordinate [5,1] | Energy: 0.05720815
Koordinate [5,2] | Energy: 0.05720764
Koordinate [5,3] | Energy: 0.08442045
Koordinate [5,4] | Energy: 0.07899757
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0
Koordinate [6,1] | Energy: 0.05721249
Koordinate [6,2] | Energy: 0.08442769
Koordinate [6,3] | Energy: 0.3543375
Koordinate [6,4] | Energy: 0.3543729
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.144699
Mittelwert der Energie auf dem Solarpanel: 0.06417754
#################
TimeSinceStartUP: 9474.646s | TimeSinceTaskStart: 30.98438s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1474153
Koordinate [0,1] | Energy: 0.1474196
Koordinate [0,2] | Energy: 0.1474401
Koordinate [0,3] | Energy: 0.1474607
Koordinate [0,4] | Energy: 0.1474811
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1471688
Koordinate [1,1] | Energy: 0.1468847
Koordinate [1,2] | Energy: 0.146905
Koordinate [1,3] | Energy: 0.1469255
Koordinate [1,4] | Energy: 0.1469459
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.0387723
Koordinate [2,1] | Energy: 0.1078805
Koordinate [2,2] | Energy: 0.1466665
Koordinate [2,3] | Energy: 0.03877433
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0
Koordinate [3,2] | Energy: 0
Koordinate [3,3] | Energy: 0
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0
Koordinate [4,1] | Energy: 0
Koordinate [4,2] | Energy: 0
Koordinate [4,3] | Energy: 0
Koordinate [4,4] | Energy: 0.05398532
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0
Koordinate [5,1] | Energy: 0.05414
Koordinate [5,2] | Energy: 0.05414005
Koordinate [5,3] | Energy: 0.0541383
Koordinate [5,4] | Energy: 0.07593134
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0
Koordinate [6,1] | Energy: 0.05414354
Koordinate [6,2] | Energy: 0.0541418
Koordinate [6,3] | Energy: 0.2735474
Koordinate [6,4] | Energy: 0.3220742
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 2.843972
Mittelwert der Energie auf dem Solarpanel: 0.05804024
#################
TimeSinceStartUP: 9474.698s | TimeSinceTaskStart: 31.03613s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1372605
Koordinate [0,1] | Energy: 0.1372687
Koordinate [0,2] | Energy: 0.137277
Koordinate [0,3] | Energy: 0.1372853
Koordinate [0,4] | Energy: 0.1372936
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1367823
Koordinate [1,1] | Energy: 0.1367905
Koordinate [1,2] | Energy: 0.1367988
Koordinate [1,3] | Energy: 0.1368068
Koordinate [1,4] | Energy: 0.1368152
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.03770233
Koordinate [2,1] | Energy: 0.03770409
Koordinate [2,2] | Energy: 0.03770586
Koordinate [2,3] | Energy: 0
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0
Koordinate [3,2] | Energy: 0
Koordinate [3,3] | Energy: 0
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0
Koordinate [4,1] | Energy: 0
Koordinate [4,2] | Energy: 0
Koordinate [4,3] | Energy: 0.0299314
Koordinate [4,4] | Energy: 0.05172548
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.05187599
Koordinate [5,1] | Energy: 0.05187896
Koordinate [5,2] | Energy: 0.05187756
Koordinate [5,3] | Energy: 0.07367164
Koordinate [5,4] | Energy: 0.07367093
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.0518796
Koordinate [6,1] | Energy: 0.2720178
Koordinate [6,2] | Energy: 0.2720322
Koordinate [6,3] | Energy: 0.3434271
Koordinate [6,4] | Energy: 0.3021141
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.153183
Mittelwert der Energie auf dem Solarpanel: 0.06435068
#################
TimeSinceStartUP: 9474.751s | TimeSinceTaskStart: 31.08887s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1311827
Koordinate [0,1] | Energy: 0.1311869
Koordinate [0,2] | Energy: 0.1311909
Koordinate [0,3] | Energy: 0.1311952
Koordinate [0,4] | Energy: 0.1311993
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1307365
Koordinate [1,1] | Energy: 0.1307407
Koordinate [1,2] | Energy: 0.1307448
Koordinate [1,3] | Energy: 0.1307489
Koordinate [1,4] | Energy: 0.130753
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.03682682
Koordinate [2,1] | Energy: 0
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0
Koordinate [4,1] | Energy: 0.02904998
Koordinate [4,2] | Energy: 0.05084441
Koordinate [4,3] | Energy: 0.05084406
Koordinate [4,4] | Energy: 0.0508437
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.05099554
Koordinate [5,1] | Energy: 0.05099518
Koordinate [5,2] | Energy: 0.09590272
Koordinate [5,3] | Energy: 0.09590238
Koordinate [5,4] | Energy: 0.07278891
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2148205
Koordinate [6,1] | Energy: 0.3035297
Koordinate [6,2] | Energy: 0.3035375
Koordinate [6,3] | Energy: 0.3326006
Koordinate [6,4] | Energy: 0.290646
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.470576
Mittelwert der Energie auf dem Solarpanel: 0.07082809
#################
TimeSinceStartUP: 9474.804s | TimeSinceTaskStart: 31.1416s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1277252
Koordinate [0,1] | Energy: 0.127727
Koordinate [0,2] | Energy: 0.1277288
Koordinate [0,3] | Energy: 0.1277307
Koordinate [0,4] | Energy: 0.1277325
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1272969
Koordinate [1,1] | Energy: 0.1272988
Koordinate [1,2] | Energy: 0.1273005
Koordinate [1,3] | Energy: 0.1273024
Koordinate [1,4] | Energy: 0.1273043
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.0286159
Koordinate [4,1] | Energy: 0.05041053
Koordinate [4,2] | Energy: 0.05041037
Koordinate [4,3] | Energy: 0.05041022
Koordinate [4,4] | Energy: 0.05041006
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.09531678
Koordinate [5,1] | Energy: 0.09531647
Koordinate [5,2] | Energy: 0.09531616
Koordinate [5,3] | Energy: 0.09531613
Koordinate [5,4] | Energy: 0.07235514
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2977811
Koordinate [6,1] | Energy: 0.2977844
Koordinate [6,2] | Energy: 0.2977869
Koordinate [6,3] | Energy: 0.3264126
Koordinate [6,4] | Energy: 0.2841903
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.637339
Mittelwert der Energie auf dem Solarpanel: 0.0742314
#################
TimeSinceStartUP: 9474.856s | TimeSinceTaskStart: 31.19434s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1261048
Koordinate [0,1] | Energy: 0.1261058
Koordinate [0,2] | Energy: 0.1261068
Koordinate [0,3] | Energy: 0.1261078
Koordinate [0,4] | Energy: 0.1261087
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.125685
Koordinate [1,1] | Energy: 0.1256859
Koordinate [1,2] | Energy: 0.125687
Koordinate [1,3] | Energy: 0.1256879
Koordinate [1,4] | Energy: 0.1256889
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.02179478
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.02179478
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.05022012
Koordinate [4,1] | Energy: 0.05022004
Koordinate [4,2] | Energy: 0.05021995
Koordinate [4,3] | Energy: 0.05021987
Koordinate [4,4] | Energy: 0.05021979
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.0950653
Koordinate [5,1] | Energy: 0.09506512
Koordinate [5,2] | Energy: 0.09506495
Koordinate [5,3] | Energy: 0.09506506
Koordinate [5,4] | Energy: 0.07216481
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2950711
Koordinate [6,1] | Energy: 0.295073
Koordinate [6,2] | Energy: 0.2950749
Koordinate [6,3] | Energy: 0.3235084
Koordinate [6,4] | Energy: 0.2811797
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.670348
Mittelwert der Energie auf dem Solarpanel: 0.07490507
#################
TimeSinceStartUP: 9474.908s | TimeSinceTaskStart: 31.24609s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1252166
Koordinate [0,1] | Energy: 0.1252172
Koordinate [0,2] | Energy: 0.1252179
Koordinate [0,3] | Energy: 0.1252185
Koordinate [0,4] | Energy: 0.1252192
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1248013
Koordinate [1,1] | Energy: 0.124802
Koordinate [1,2] | Energy: 0.1248025
Koordinate [1,3] | Energy: 0.1248032
Koordinate [1,4] | Energy: 0.1248039
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.02179478
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.02179478
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.05011881
Koordinate [4,1] | Energy: 0.05011876
Koordinate [4,2] | Energy: 0.0501187
Koordinate [4,3] | Energy: 0.05011865
Koordinate [4,4] | Energy: 0.0501186
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.09493318
Koordinate [5,1] | Energy: 0.09493308
Koordinate [5,2] | Energy: 0.09493297
Koordinate [5,3] | Energy: 0.09493311
Koordinate [5,4] | Energy: 0.07206359
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2935817
Koordinate [6,1] | Energy: 0.293583
Koordinate [6,2] | Energy: 0.2935841
Koordinate [6,3] | Energy: 0.3219157
Koordinate [6,4] | Energy: 0.2795331
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.652637
Mittelwert der Energie auf dem Solarpanel: 0.07454362
#################
TimeSinceStartUP: 9474.962s | TimeSinceTaskStart: 31.2998s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1246286
Koordinate [0,1] | Energy: 0.1246289
Koordinate [0,2] | Energy: 0.1246293
Koordinate [0,3] | Energy: 0.1246298
Koordinate [0,4] | Energy: 0.12463
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1242163
Koordinate [1,1] | Energy: 0.1242166
Koordinate [1,2] | Energy: 0.124217
Koordinate [1,3] | Energy: 0.1242174
Koordinate [1,4] | Energy: 0.1242178
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.02179478
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.02179478
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.05005285
Koordinate [4,1] | Energy: 0.05005282
Koordinate [4,2] | Energy: 0.05005278
Koordinate [4,3] | Energy: 0.05005275
Koordinate [4,4] | Energy: 0.05005272
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.09484775
Koordinate [5,1] | Energy: 0.09484769
Koordinate [5,2] | Energy: 0.09484763
Koordinate [5,3] | Energy: 0.0948478
Koordinate [5,4] | Energy: 0.07199769
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.292594
Koordinate [6,1] | Energy: 0.2925947
Koordinate [6,2] | Energy: 0.2925955
Koordinate [6,3] | Energy: 0.3208607
Koordinate [6,4] | Energy: 0.2784439
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.640921
Mittelwert der Energie auf dem Solarpanel: 0.07430451
#################
TimeSinceStartUP: 9475.014s | TimeSinceTaskStart: 31.35156s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1242819
Koordinate [0,1] | Energy: 0.124282
Koordinate [0,2] | Energy: 0.1242821
Koordinate [0,3] | Energy: 0.1242823
Koordinate [0,4] | Energy: 0.1242824
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1238715
Koordinate [1,1] | Energy: 0.1238715
Koordinate [1,2] | Energy: 0.1238717
Koordinate [1,3] | Energy: 0.1238718
Koordinate [1,4] | Energy: 0.1238719
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.02179478
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.02179478
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.0500143
Koordinate [4,1] | Energy: 0.05001429
Koordinate [4,2] | Energy: 0.05001428
Koordinate [4,3] | Energy: 0.05001427
Koordinate [4,4] | Energy: 0.05001426
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.09479803
Koordinate [5,1] | Energy: 0.09479801
Koordinate [5,2] | Energy: 0.09479799
Koordinate [5,3] | Energy: 0.0947982
Koordinate [5,4] | Energy: 0.07195923
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2920113
Koordinate [6,1] | Energy: 0.2920116
Koordinate [6,2] | Energy: 0.2920117
Koordinate [6,3] | Energy: 0.3202379
Koordinate [6,4] | Energy: 0.2778016
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.634014
Mittelwert der Energie auf dem Solarpanel: 0.07416354
#################
TimeSinceStartUP: 9475.083s | TimeSinceTaskStart: 31.4209s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1241756
Koordinate [0,1] | Energy: 0.1241753
Koordinate [0,2] | Energy: 0.1241753
Koordinate [0,3] | Energy: 0.124175
Koordinate [0,4] | Energy: 0.1241749
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1237656
Koordinate [1,1] | Energy: 0.1237655
Koordinate [1,2] | Energy: 0.1237653
Koordinate [1,3] | Energy: 0.1237651
Koordinate [1,4] | Energy: 0.123765
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.02179478
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.02179478
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.05000245
Koordinate [4,1] | Energy: 0.05000246
Koordinate [4,2] | Energy: 0.05000247
Koordinate [4,3] | Energy: 0.05000249
Koordinate [4,4] | Energy: 0.0500025
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.09478274
Koordinate [5,1] | Energy: 0.09478276
Koordinate [5,2] | Energy: 0.09478279
Koordinate [5,3] | Energy: 0.09478305
Koordinate [5,4] | Energy: 0.07194746
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2918325
Koordinate [6,1] | Energy: 0.2918323
Koordinate [6,2] | Energy: 0.291832
Koordinate [6,3] | Energy: 0.3200458
Koordinate [6,4] | Energy: 0.2776032
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.631887
Mittelwert der Energie auf dem Solarpanel: 0.07412015
#################
TimeSinceStartUP: 9475.205s | TimeSinceTaskStart: 31.54297s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1243142
Koordinate [0,1] | Energy: 0.1243151
Koordinate [0,2] | Energy: 0.1243161
Koordinate [0,3] | Energy: 0.124317
Koordinate [0,4] | Energy: 0.1243178
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.1239036
Koordinate [1,1] | Energy: 0.1239044
Koordinate [1,2] | Energy: 0.1239054
Koordinate [1,3] | Energy: 0.1239063
Koordinate [1,4] | Energy: 0.1239072
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.02179478
Koordinate [2,1] | Energy: 0.02179478
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.02179478
Koordinate [3,1] | Energy: 0.02179478
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.05001839
Koordinate [4,1] | Energy: 0.05001832
Koordinate [4,2] | Energy: 0.05001824
Koordinate [4,3] | Energy: 0.05001816
Koordinate [4,4] | Energy: 0.05001809
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.06657736
Koordinate [5,1] | Energy: 0.0948033
Koordinate [5,2] | Energy: 0.09480315
Koordinate [5,3] | Energy: 0.09480323
Koordinate [5,4] | Energy: 0.07196305
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2920651
Koordinate [6,1] | Energy: 0.2920668
Koordinate [6,2] | Energy: 0.2920687
Koordinate [6,3] | Energy: 0.3203001
Koordinate [6,4] | Energy: 0.2778667
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.606464
Mittelwert der Energie auf dem Solarpanel: 0.07360131
#################
TimeSinceStartUP: 9475.269s | TimeSinceTaskStart: 31.60645s
#################
Solar Panel number: 13
Koordinate [0,0] | Energy: 0.1234573
Koordinate [0,1] | Energy: 0.1234616
Koordinate [0,2] | Energy: 0.123466
Koordinate [0,3] | Energy: 0.1234702
Koordinate [0,4] | Energy: 0.1234745
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0.123051
Koordinate [1,1] | Energy: 0.1230553
Koordinate [1,2] | Energy: 0.1230595
Koordinate [1,3] | Energy: 0.1230639
Koordinate [1,4] | Energy: 0.1230681
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.03561097
Koordinate [2,1] | Energy: 0
Koordinate [2,2] | Energy: 0.02179478
Koordinate [2,3] | Energy: 0.02179478
Koordinate [2,4] | Energy: 0.02179478
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0
Koordinate [3,1] | Energy: 0
Koordinate [3,2] | Energy: 0.02179478
Koordinate [3,3] | Energy: 0.02179478
Koordinate [3,4] | Energy: 0.02179478
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
