Aufgaben Daten
=====================================================================
Aufgabe: Aufgabe 1
System start time:  19:25:28
System start date:  21-05-2026
Datum: 21-05-2026
Uhrzeit Aufgaben Abschlus: 19:33:58
Benoetigte Zeit: 449.4286s
Start der Aufgabe nach System Start: 355.2633s
---------------------------------------------------------------------
Heatmap Reloads: 7
Reload Button Zeitpunkte:
Reload Button Press Number0: Triggerd(TimeSinceStartUP): 368.346s | TimeSinceTaskStart: 13.08267s
Reload Button Press Number1: Triggerd(TimeSinceStartUP): 393.3705s | TimeSinceTaskStart: 38.10721s
Reload Button Press Number2: Triggerd(TimeSinceStartUP): 426.3703s | TimeSinceTaskStart: 71.10699s
Reload Button Press Number3: Triggerd(TimeSinceStartUP): 576.2173s | TimeSinceTaskStart: 220.954s
Reload Button Press Number4: Triggerd(TimeSinceStartUP): 621.3395s | TimeSinceTaskStart: 266.0762s
Reload Button Press Number5: Triggerd(TimeSinceStartUP): 631.9355s | TimeSinceTaskStart: 276.6722s
Reload Button Press Number6: Triggerd(TimeSinceStartUP): 770.4163s | TimeSinceTaskStart: 415.153s
---------------------------------------------------------------------
Kamera zurueck zaehler: 1
Camera Back Button Zeitpunkte:
Back Button Press Number 0: Triggerd(TimeSinceStartUP): 568.4826s | TimeSinceTaskStart: 213.2193s
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 432.3093s | TimeSinceTaskStart: 77.04596s | Winkel: 3°
Koordinate [6.3] | Energy: 0.1616757
Koordinate [6.4] | Energy: 0.1616757
Koordinate [6.5] | Energy: 0.1616757
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.859227
Mittelwert der Energie auf dem Solarpanel: 0.0379434
#################
TimeSinceStartUP: 552.3588s | TimeSinceTaskStart: 197.0955s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02677163
Koordinate [0.1] | Energy: 0.02677163
Koordinate [0.2] | Energy: 0.02677163
Koordinate [0.3] | Energy: 0.02677163
Koordinate [0.4] | Energy: 0.02677163
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02674835
Koordinate [1.1] | Energy: 0.02674835
Koordinate [1.2] | Energy: 0.02674835
Koordinate [1.3] | Energy: 0.02674835
Koordinate [1.4] | Energy: 0.02674835
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0
Koordinate [2.2] | Energy: 0
Koordinate [2.3] | Energy: 0
Koordinate [2.4] | Energy: 0
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0.05577057
Koordinate [4.2] | Energy: 0.02585307
Koordinate [4.3] | Energy: 0
Koordinate [4.4] | Energy: 0
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0
Koordinate [5.1] | Energy: 0.05578689
Koordinate [5.2] | Energy: 0.055794
Koordinate [5.3] | Energy: 0.055794
Koordinate [5.4] | Energy: 0.055794
Koordinate [5.5] | Energy: 0.05579399
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0
Koordinate [6.1] | Energy: 0.1215723
Koordinate [6.2] | Energy: 0.1215723
Koordinate [6.3] | Energy: 0.1616658
Koordinate [6.4] | Energy: 0.1616658
Koordinate [6.5] | Energy: 0.1122366
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.306899
Mittelwert der Energie auf dem Solarpanel: 0.02667142
#################
TimeSinceStartUP: 552.3921s | TimeSinceTaskStart: 197.1288s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0.02677011
Koordinate [0.2] | Energy: 0.02677011
Koordinate [0.3] | Energy: 0.02677011
Koordinate [0.4] | Energy: 0.02677011
Koordinate [0.5] | Energy: 0.02677011
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0.02674683
Koordinate [1.2] | Energy: 0.02674684
Koordinate [1.3] | Energy: 0.02674684
Koordinate [1.4] | Energy: 0.02674684
Koordinate [1.5] | Energy: 0.02674684
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673558
Koordinate [2.2] | Energy: 0.02673558
Koordinate [2.3] | Energy: 0.02673558
Koordinate [2.4] | Energy: 0.02673558
Koordinate [2.5] | Energy: 0.02673559
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.05577223
Koordinate [4.1] | Energy: 0.02585391
Koordinate [4.2] | Energy: 0
Koordinate [4.3] | Energy: 0
Koordinate [4.4] | Energy: 0
Koordinate [4.5] | Energy: 0.01632792
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05578855
Koordinate [5.1] | Energy: 0.05579566
Koordinate [5.2] | Energy: 0.05579566
Koordinate [5.3] | Energy: 0.05579566
Koordinate [5.4] | Energy: 0.05579102
Koordinate [5.5] | Energy: 0.05640209
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.05581685
Koordinate [6.1] | Energy: 0.1215754
Koordinate [6.2] | Energy: 0.1616699
Koordinate [6.3] | Energy: 0.1616699
Koordinate [6.4] | Energy: 0.1074152
Koordinate [6.5] | Energy: 0.08226109
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.524994
Mittelwert der Energie auf dem Solarpanel: 0.03112232
#################
TimeSinceStartUP: 552.4257s | TimeSinceTaskStart: 197.1624s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02677106
Koordinate [0.1] | Energy: 0.02677106
Koordinate [0.2] | Energy: 0.02677106
Koordinate [0.3] | Energy: 0.02677106
Koordinate [0.4] | Energy: 0.02677106
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02675384
Koordinate [1.1] | Energy: 0.02674777
Koordinate [1.2] | Energy: 0.02674778
Koordinate [1.3] | Energy: 0.02674777
Koordinate [1.4] | Energy: 0.02674778
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.01541691
Koordinate [2.1] | Energy: 0.01541691
Koordinate [2.2] | Energy: 0.01541691
Koordinate [2.3] | Energy: 0.01541691
Koordinate [2.4] | Energy: 0.01541691
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.01541691
Koordinate [3.1] | Energy: 0.01541691
Koordinate [3.2] | Energy: 0.01541691
Koordinate [3.3] | Energy: 0.01541691
Koordinate [3.4] | Energy: 0.01541691
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.0412703
Koordinate [4.1] | Energy: 0.01541691
Koordinate [4.2] | Energy: 0.01541691
Koordinate [4.3] | Energy: 0.01541691
Koordinate [4.4] | Energy: 0.01632792
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.07121154
Koordinate [5.1] | Energy: 0.07121154
Koordinate [5.2] | Energy: 0.07121154
Koordinate [5.3] | Energy: 0.07121154
Koordinate [5.4] | Energy: 0.08226168
Koordinate [5.5] | Energy: 0.02586175
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1509395
Koordinate [6.1] | Energy: 0.1910333
Koordinate [6.2] | Energy: 0.1910334
Koordinate [6.3] | Energy: 0.1416036
Koordinate [6.4] | Energy: 0.1116597
Koordinate [6.5] | Energy: 0.02587346
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.730731
Mittelwert der Energie auf dem Solarpanel: 0.03532104
#################
TimeSinceStartUP: 552.46s | TimeSinceTaskStart: 197.1967s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.026772
Koordinate [0.1] | Energy: 0.026772
Koordinate [0.2] | Energy: 0.026772
Koordinate [0.3] | Energy: 0.026772
Koordinate [0.4] | Energy: 0.026772
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02675478
Koordinate [1.1] | Energy: 0.02674872
Koordinate [1.2] | Energy: 0.02674872
Koordinate [1.3] | Energy: 0.02674872
Koordinate [1.4] | Energy: 0.02674872
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0.01541691
Koordinate [2.1] | Energy: 0.01541691
Koordinate [2.2] | Energy: 0.01541691
Koordinate [2.3] | Energy: 0.01541691
Koordinate [2.4] | Energy: 0.01541691
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0.01541691
Koordinate [3.1] | Energy: 0.01541691
Koordinate [3.2] | Energy: 0.01541691
Koordinate [3.3] | Energy: 0.01541691
Koordinate [3.4] | Energy: 0.01541691
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.04126978
Koordinate [4.1] | Energy: 0.01541691
Koordinate [4.2] | Energy: 0.01541691
Koordinate [4.3] | Energy: 0.01632792
Koordinate [4.4] | Energy: 0.05636419
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.0712105
Koordinate [5.1] | Energy: 0.0712105
Koordinate [5.2] | Energy: 0.0712105
Koordinate [5.3] | Energy: 0.0822605
Koordinate [5.4] | Energy: 0.08224423
Koordinate [5.5] | Energy: 0.02586123
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1910309
Koordinate [6.1] | Energy: 0.1910309
Koordinate [6.2] | Energy: 0.1910309
Koordinate [6.3] | Energy: 0.1116587
Koordinate [6.4] | Energy: 0.1116587
Koordinate [6.5] | Energy: 0.02587294
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.792855
Mittelwert der Energie auf dem Solarpanel: 0.03658888
#################
TimeSinceStartUP: 552.4937s | TimeSinceTaskStart: 197.2304s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0
Koordinate [0.1] | Energy: 0.02676976
Koordinate [0.2] | Energy: 0.02676976
Koordinate [0.3] | Energy: 0.02676976
Koordinate [0.4] | Energy: 0.02676976
Koordinate [0.5] | Energy: 0.02676976
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0
Koordinate [1.1] | Energy: 0.02674648
Koordinate [1.2] | Energy: 0.02674648
Koordinate [1.3] | Energy: 0.02674648
Koordinate [1.4] | Energy: 0.02674648
Koordinate [1.5] | Energy: 0.02674648
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673523
Koordinate [2.2] | Energy: 0.02673523
Koordinate [2.3] | Energy: 0.02673523
Koordinate [2.4] | Energy: 0.02673523
Koordinate [2.5] | Energy: 0.02673523
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0
Koordinate [4.3] | Energy: 0.01632792
Koordinate [4.4] | Energy: 0.08221984
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05579605
Koordinate [5.1] | Energy: 0.05579605
Koordinate [5.2] | Energy: 0.09586336
Koordinate [5.3] | Energy: 0.08226329
Koordinate [5.4] | Energy: 0.08224701
Koordinate [5.5] | Energy: 0.01632792
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616709
Koordinate [6.1] | Energy: 0.1616709
Koordinate [6.2] | Energy: 0.1122399
Koordinate [6.3] | Energy: 0.08229537
Koordinate [6.4] | Energy: 0.08229537
Koordinate [6.5] | Energy: 0.01632792
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.504599
Mittelwert der Energie auf dem Solarpanel: 0.03070611
#################
TimeSinceStartUP: 552.5273s | TimeSinceTaskStart: 197.264s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.04218862
Koordinate [0.1] | Energy: 0.04218862
Koordinate [0.2] | Energy: 0.04218863
Koordinate [0.3] | Energy: 0.04218862
Koordinate [0.4] | Energy: 0.04218862
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.04217141
Koordinate [1.1] | Energy: 0.04216534
Koordinate [1.2] | Energy: 0.04216534
Koordinate [1.3] | Energy: 0.04216534
Koordinate [1.4] | Energy: 0.04216534
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0
Koordinate [2.2] | Energy: 0
Koordinate [2.3] | Energy: 0
Koordinate [2.4] | Energy: 0
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0
Koordinate [4.3] | Energy: 0.01632792
Koordinate [4.4] | Energy: 0.08221742
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.0557939
Koordinate [5.1] | Energy: 0.0557939
Koordinate [5.2] | Energy: 0.05579391
Koordinate [5.3] | Energy: 0.08226087
Koordinate [5.4] | Energy: 0.08224459
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616656
Koordinate [6.1] | Energy: 0.1616656
Koordinate [6.2] | Energy: 0.1122364
Koordinate [6.3] | Energy: 0.08229294
Koordinate [6.4] | Energy: 0.08229294
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.452362
Mittelwert der Energie auf dem Solarpanel: 0.02964003
#################
TimeSinceStartUP: 552.6029s | TimeSinceTaskStart: 197.3396s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02677048
Koordinate [0.1] | Energy: 0.02677048
Koordinate [0.2] | Energy: 0.02677048
Koordinate [0.3] | Energy: 0.02677048
Koordinate [0.4] | Energy: 0.02677048
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02675917
Koordinate [1.1] | Energy: 0.02674721
Koordinate [1.2] | Energy: 0.02674721
Koordinate [1.3] | Energy: 0.0267472
Koordinate [1.4] | Energy: 0.0267472
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673595
Koordinate [2.2] | Energy: 0.02673595
Koordinate [2.3] | Energy: 0.02673595
Koordinate [2.4] | Energy: 0.02673595
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0.01541691
Koordinate [4.1] | Energy: 0.01541691
Koordinate [4.2] | Energy: 0.01541691
Koordinate [4.3] | Energy: 0.01632792
Koordinate [4.4] | Energy: 0.08221895
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05579526
Koordinate [5.1] | Energy: 0.05579525
Koordinate [5.2] | Energy: 0.09586205
Koordinate [5.3] | Energy: 0.0822624
Koordinate [5.4] | Energy: 0.08224611
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616689
Koordinate [6.1] | Energy: 0.1616689
Koordinate [6.2] | Energy: 0.1122386
Koordinate [6.3] | Energy: 0.08229446
Koordinate [6.4] | Energy: 0.08229447
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.491468
Mittelwert der Energie auf dem Solarpanel: 0.03043813
#################
TimeSinceStartUP: 552.6411s | TimeSinceTaskStart: 197.3777s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02676998
Koordinate [0.1] | Energy: 0.02676998
Koordinate [0.2] | Energy: 0.02676997
Koordinate [0.3] | Energy: 0.02676997
Koordinate [0.4] | Energy: 0.02676998
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02675867
Koordinate [1.1] | Energy: 0.0267467
Koordinate [1.2] | Energy: 0.0267467
Koordinate [1.3] | Energy: 0.0267467
Koordinate [1.4] | Energy: 0.0267467
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673545
Koordinate [2.2] | Energy: 0.02673545
Koordinate [2.3] | Energy: 0.02673545
Koordinate [2.4] | Energy: 0.02673545
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0.01632792
Koordinate [4.3] | Energy: 0.01632792
Koordinate [4.4] | Energy: 0.08221957
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05579581
Koordinate [5.1] | Energy: 0.05579581
Koordinate [5.2] | Energy: 0.1121909
Koordinate [5.3] | Energy: 0.08226302
Koordinate [5.4] | Energy: 0.08224674
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616703
Koordinate [6.1] | Energy: 0.1616703
Koordinate [6.2] | Energy: 0.1122395
Koordinate [6.3] | Energy: 0.0822951
Koordinate [6.4] | Energy: 0.08229509
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.477875
Mittelwert der Energie auf dem Solarpanel: 0.03016071
#################
TimeSinceStartUP: 552.6826s | TimeSinceTaskStart: 197.4193s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02676751
Koordinate [0.1] | Energy: 0.02676751
Koordinate [0.2] | Energy: 0.02676751
Koordinate [0.3] | Energy: 0.02676752
Koordinate [0.4] | Energy: 0.02676751
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02675621
Koordinate [1.1] | Energy: 0.02674424
Koordinate [1.2] | Energy: 0.02674424
Koordinate [1.3] | Energy: 0.02674424
Koordinate [1.4] | Energy: 0.02674424
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673299
Koordinate [2.2] | Energy: 0.02673299
Koordinate [2.3] | Energy: 0.02673299
Koordinate [2.4] | Energy: 0.02673299
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0.01632792
Koordinate [4.3] | Energy: 0.04218325
Koordinate [4.4] | Energy: 0.08222262
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05579851
Koordinate [5.1] | Energy: 0.09586737
Koordinate [5.2] | Energy: 0.1121953
Koordinate [5.3] | Energy: 0.08226608
Koordinate [5.4] | Energy: 0.08224979
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.161677
Koordinate [6.1] | Energy: 0.161677
Koordinate [6.2] | Energy: 0.1122439
Koordinate [6.3] | Energy: 0.08229815
Koordinate [6.4] | Energy: 0.08229815
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.543808
Mittelwert der Energie auf dem Solarpanel: 0.03150628
#################
TimeSinceStartUP: 552.7299s | TimeSinceTaskStart: 197.4666s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02676701
Koordinate [0.1] | Energy: 0.026767
Koordinate [0.2] | Energy: 0.02676701
Koordinate [0.3] | Energy: 0.02676701
Koordinate [0.4] | Energy: 0.02676701
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.0267557
Koordinate [1.1] | Energy: 0.02674374
Koordinate [1.2] | Energy: 0.02674373
Koordinate [1.3] | Energy: 0.02674374
Koordinate [1.4] | Energy: 0.02674374
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673249
Koordinate [2.2] | Energy: 0.02673249
Koordinate [2.3] | Energy: 0.02673249
Koordinate [2.4] | Energy: 0.02673249
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0.01632792
Koordinate [4.3] | Energy: 0.08222325
Koordinate [4.4] | Energy: 0.08222325
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05579906
Koordinate [5.1] | Energy: 0.09586826
Koordinate [5.2] | Energy: 0.0822667
Koordinate [5.3] | Energy: 0.08225042
Koordinate [5.4] | Energy: 0.08225042
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616784
Koordinate [6.1] | Energy: 0.1122449
Koordinate [6.2] | Energy: 0.1122449
Koordinate [6.3] | Energy: 0.08229879
Koordinate [6.4] | Energy: 0.08229879
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.50447
Mittelwert der Energie auf dem Solarpanel: 0.03070348
#################
TimeSinceStartUP: 552.7639s | TimeSinceTaskStart: 197.5006s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.04218587
Koordinate [0.1] | Energy: 0.04218587
Koordinate [0.2] | Energy: 0.04218587
Koordinate [0.3] | Energy: 0.04218588
Koordinate [0.4] | Energy: 0.04218587
Koordinate [0.5] | Energy: 0
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.04216866
Koordinate [1.1] | Energy: 0.0421626
Koordinate [1.2] | Energy: 0.0421626
Koordinate [1.3] | Energy: 0.0421626
Koordinate [1.4] | Energy: 0.0421626
Koordinate [1.5] | Energy: 0
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0
Koordinate [2.2] | Energy: 0
Koordinate [2.3] | Energy: 0
Koordinate [2.4] | Energy: 0
Koordinate [2.5] | Energy: 0
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0.01632792
Koordinate [4.3] | Energy: 0.08222082
Koordinate [4.4] | Energy: 0.08222083
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.05579691
Koordinate [5.1] | Energy: 0.09587187
Koordinate [5.2] | Energy: 0.08226427
Koordinate [5.3] | Energy: 0.08224799
Koordinate [5.4] | Energy: 0.08224799
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616731
Koordinate [6.1] | Energy: 0.1122414
Koordinate [6.2] | Energy: 0.08229636
Koordinate [6.3] | Energy: 0.08229635
Koordinate [6.4] | Energy: 0.08229635
Koordinate [6.5] | Energy: 0
Koordinate [6.6] | Energy: 0
Summe der Energie auf dem Solarpanel: 1.521751
Mittelwert der Energie auf dem Solarpanel: 0.03105613
#################
TimeSinceStartUP: 552.7979s | TimeSinceTaskStart: 197.5346s
#################
Solar Panel number: 2
Koordinate [0.0] | Energy: 0.02677135
Koordinate [0.1] | Energy: 0.02676527
Koordinate [0.2] | Energy: 0.02676527
Koordinate [0.3] | Energy: 0.02676527
Koordinate [0.4] | Energy: 0.02676527
Koordinate [0.5] | Energy: 0.02676527
Koordinate [0.6] | Energy: 0
Koordinate [1.0] | Energy: 0.02674806
Koordinate [1.1] | Energy: 0.026742
Koordinate [1.2] | Energy: 0.026742
Koordinate [1.3] | Energy: 0.026742
Koordinate [1.4] | Energy: 0.026742
Koordinate [1.5] | Energy: 0.02674201
Koordinate [1.6] | Energy: 0
Koordinate [2.0] | Energy: 0
Koordinate [2.1] | Energy: 0.02673076
Koordinate [2.2] | Energy: 0.02673075
Koordinate [2.3] | Energy: 0.02673076
Koordinate [2.4] | Energy: 0.02673076
Koordinate [2.5] | Energy: 0.02673076
Koordinate [2.6] | Energy: 0
Koordinate [3.0] | Energy: 0
Koordinate [3.1] | Energy: 0
Koordinate [3.2] | Energy: 0
Koordinate [3.3] | Energy: 0
Koordinate [3.4] | Energy: 0
Koordinate [3.5] | Energy: 0
Koordinate [3.6] | Energy: 0
Koordinate [4.0] | Energy: 0
Koordinate [4.1] | Energy: 0
Koordinate [4.2] | Energy: 0.04218448
Koordinate [4.3] | Energy: 0.0822254
Koordinate [4.4] | Energy: 0.0822254
Koordinate [4.5] | Energy: 0
Koordinate [4.6] | Energy: 0
Koordinate [5.0] | Energy: 0.09587136
Koordinate [5.1] | Energy: 0.09587136
Koordinate [5.2] | Energy: 0.08226886
Koordinate [5.3] | Energy: 0.08225258
Koordinate [5.4] | Energy: 0.08225257
Koordinate [5.5] | Energy: 0
Koordinate [5.6] | Energy: 0
Koordinate [6.0] | Energy: 0.1616831
Koordinate [6.1] | Energy: 0.112248
Koordinate [6.2] | Energy: 0.08230094
Koordinate [6.3] | Energy: 0.08230094
Koordinate [6.4] | Energy: 0.08230094
Koordinate [6.5] | Energy: 0
