Aufgaben Daten
=====================================================================
Aufgabe: Aufgabe 1
System start time:  13:17:51
System start date:  13-05-2026
Datum: 13-05-2026
Uhrzeit Aufgaben Abschlus: 13:26:56
Benoetigte Zeit: 521.4165s
Start der Aufgabe nach System Start: 7323.026s
---------------------------------------------------------------------
Heatmap Reloads: 0
Reload Button Zeitpunkte:
---------------------------------------------------------------------
Kamera zurueck zaehler: 0
Camera Back Button Zeitpunkte:
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 7390.225s | TimeSinceTaskStart: 67.19824s | Winkel: 3°
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345683
Koordinate [6,1] | Energy: 0.1904757
Koordinate [6,2] | Energy: 0.2316257
Koordinate [6,3] | Energy: 0.2316257
Koordinate [6,4] | Energy: 0.2316257
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.440002
Mittelwert der Energie auf dem Solarpanel: 0.07020412
#################
TimeSinceStartUP: 7520.51s | TimeSinceTaskStart: 197.4834s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684773
Koordinate [4,1] | Energy: 0.2340532
Koordinate [4,2] | Energy: 0.2311272
Koordinate [4,3] | Energy: 0.1984399
Koordinate [4,4] | Energy: 0.1984399
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342499
Koordinate [5,1] | Energy: 0.1901833
Koordinate [5,2] | Energy: 0.2313018
Koordinate [5,3] | Energy: 0.2313018
Koordinate [5,4] | Energy: 0.2313181
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.234568
Koordinate [6,1] | Energy: 0.1904754
Koordinate [6,2] | Energy: 0.2316254
Koordinate [6,3] | Energy: 0.2316254
Koordinate [6,4] | Energy: 0.2316254
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.439996
Mittelwert der Energie auf dem Solarpanel: 0.070204
#################
TimeSinceStartUP: 7520.585s | TimeSinceTaskStart: 197.5586s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.168477
Koordinate [4,1] | Energy: 0.2340528
Koordinate [4,2] | Energy: 0.2311267
Koordinate [4,3] | Energy: 0.1984396
Koordinate [4,4] | Energy: 0.1984396
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342494
Koordinate [5,1] | Energy: 0.1901829
Koordinate [5,2] | Energy: 0.2313014
Koordinate [5,3] | Energy: 0.2313014
Koordinate [5,4] | Energy: 0.2313176
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345675
Koordinate [6,1] | Energy: 0.1904751
Koordinate [6,2] | Energy: 0.2316249
Koordinate [6,3] | Energy: 0.2316249
Koordinate [6,4] | Energy: 0.2316249
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.43999
Mittelwert der Energie auf dem Solarpanel: 0.07020387
#################
TimeSinceStartUP: 7520.661s | TimeSinceTaskStart: 197.6343s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684759
Koordinate [4,1] | Energy: 0.234051
Koordinate [4,2] | Energy: 0.231125
Koordinate [4,3] | Energy: 0.1984382
Koordinate [4,4] | Energy: 0.1984382
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342476
Koordinate [5,1] | Energy: 0.2342313
Koordinate [5,2] | Energy: 0.2312996
Koordinate [5,3] | Energy: 0.2312996
Koordinate [5,4] | Energy: 0.2313158
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345656
Koordinate [6,1] | Energy: 0.1904735
Koordinate [6,2] | Energy: 0.2316231
Koordinate [6,3] | Energy: 0.2316231
Koordinate [6,4] | Energy: 0.2316231
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.484015
Mittelwert der Energie auf dem Solarpanel: 0.07110236
#################
TimeSinceStartUP: 7520.718s | TimeSinceTaskStart: 197.6919s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684757
Koordinate [4,1] | Energy: 0.2340507
Koordinate [4,2] | Energy: 0.2311247
Koordinate [4,3] | Energy: 0.198438
Koordinate [4,4] | Energy: 0.198438
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342473
Koordinate [5,1] | Energy: 0.234231
Koordinate [5,2] | Energy: 0.2312993
Koordinate [5,3] | Energy: 0.2312993
Koordinate [5,4] | Energy: 0.2313155
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345653
Koordinate [6,1] | Energy: 0.1904732
Koordinate [6,2] | Energy: 0.2316229
Koordinate [6,3] | Energy: 0.2316228
Koordinate [6,4] | Energy: 0.2316228
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.484012
Mittelwert der Energie auf dem Solarpanel: 0.07110228
#################
TimeSinceStartUP: 7520.775s | TimeSinceTaskStart: 197.7485s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684742
Koordinate [4,1] | Energy: 0.2340483
Koordinate [4,2] | Energy: 0.2311224
Koordinate [4,3] | Energy: 0.1984362
Koordinate [4,4] | Energy: 0.1984362
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.234245
Koordinate [5,1] | Energy: 0.2342287
Koordinate [5,2] | Energy: 0.231297
Koordinate [5,3] | Energy: 0.231297
Koordinate [5,4] | Energy: 0.2313133
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.234563
Koordinate [6,1] | Energy: 0.1904712
Koordinate [6,2] | Energy: 0.2316206
Koordinate [6,3] | Energy: 0.2316206
Koordinate [6,4] | Energy: 0.2316205
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.483979
Mittelwert der Energie auf dem Solarpanel: 0.07110161
#################
TimeSinceStartUP: 7520.834s | TimeSinceTaskStart: 197.8076s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684722
Koordinate [4,1] | Energy: 0.2340449
Koordinate [4,2] | Energy: 0.2311191
Koordinate [4,3] | Energy: 0.1984337
Koordinate [4,4] | Energy: 0.1984337
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342415
Koordinate [5,1] | Energy: 0.2342253
Koordinate [5,2] | Energy: 0.2312937
Koordinate [5,3] | Energy: 0.2312936
Koordinate [5,4] | Energy: 0.1985876
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345596
Koordinate [6,1] | Energy: 0.1904683
Koordinate [6,2] | Energy: 0.2316172
Koordinate [6,3] | Energy: 0.2316172
Koordinate [6,4] | Energy: 0.2316172
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.451209
Mittelwert der Energie auf dem Solarpanel: 0.07043284
#################
TimeSinceStartUP: 7520.89s | TimeSinceTaskStart: 197.8638s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684704
Koordinate [4,1] | Energy: 0.234042
Koordinate [4,2] | Energy: 0.2311163
Koordinate [4,3] | Energy: 0.1984315
Koordinate [4,4] | Energy: 0.1984315
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342386
Koordinate [5,1] | Energy: 0.2342224
Koordinate [5,2] | Energy: 0.2312908
Koordinate [5,3] | Energy: 0.2312908
Koordinate [5,4] | Energy: 0.1985854
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345567
Koordinate [6,1] | Energy: 0.1904658
Koordinate [6,2] | Energy: 0.2316144
Koordinate [6,3] | Energy: 0.2316144
Koordinate [6,4] | Energy: 0.2316144
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.45117
Mittelwert der Energie auf dem Solarpanel: 0.07043204
#################
TimeSinceStartUP: 7520.948s | TimeSinceTaskStart: 197.9219s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684688
Koordinate [4,1] | Energy: 0.2340394
Koordinate [4,2] | Energy: 0.2311137
Koordinate [4,3] | Energy: 0.1984295
Koordinate [4,4] | Energy: 0.1984295
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.234236
Koordinate [5,1] | Energy: 0.2342197
Koordinate [5,2] | Energy: 0.2312883
Koordinate [5,3] | Energy: 0.2312883
Koordinate [5,4] | Energy: 0.1985834
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.234554
Koordinate [6,1] | Energy: 0.1904635
Koordinate [6,2] | Energy: 0.2316118
Koordinate [6,3] | Energy: 0.2316118
Koordinate [6,4] | Energy: 0.2316118
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.451134
Mittelwert der Energie auf dem Solarpanel: 0.0704313
#################
TimeSinceStartUP: 7521.005s | TimeSinceTaskStart: 197.9785s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684676
Koordinate [4,1] | Energy: 0.2340376
Koordinate [4,2] | Energy: 0.2311118
Koordinate [4,3] | Energy: 0.1984281
Koordinate [4,4] | Energy: 0.1984281
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342341
Koordinate [5,1] | Energy: 0.2342179
Koordinate [5,2] | Energy: 0.2312864
Koordinate [5,3] | Energy: 0.2312864
Koordinate [5,4] | Energy: 0.198582
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345521
Koordinate [6,1] | Energy: 0.1904619
Koordinate [6,2] | Energy: 0.2316099
Koordinate [6,3] | Energy: 0.2316099
Koordinate [6,4] | Energy: 0.2316099
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.451108
Mittelwert der Energie auf dem Solarpanel: 0.07043078
#################
TimeSinceStartUP: 7521.061s | TimeSinceTaskStart: 198.0342s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684667
Koordinate [4,1] | Energy: 0.234036
Koordinate [4,2] | Energy: 0.2311103
Koordinate [4,3] | Energy: 0.1984269
Koordinate [4,4] | Energy: 0.1984269
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342326
Koordinate [5,1] | Energy: 0.2342163
Koordinate [5,2] | Energy: 0.2312849
Koordinate [5,3] | Energy: 0.2312849
Koordinate [5,4] | Energy: 0.1985808
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345506
Koordinate [6,1] | Energy: 0.1904606
Koordinate [6,2] | Energy: 0.2316084
Koordinate [6,3] | Energy: 0.2316084
Koordinate [6,4] | Energy: 0.2316084
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.451087
Mittelwert der Energie auf dem Solarpanel: 0.07043035
#################
TimeSinceStartUP: 7521.119s | TimeSinceTaskStart: 198.0923s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.1684663
Koordinate [4,1] | Energy: 0.2340354
Koordinate [4,2] | Energy: 0.2311097
Koordinate [4,3] | Energy: 0.1984265
Koordinate [4,4] | Energy: 0.1984265
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.234232
Koordinate [5,1] | Energy: 0.2342157
Koordinate [5,2] | Energy: 0.2312843
Koordinate [5,3] | Energy: 0.2312843
Koordinate [5,4] | Energy: 0.1985804
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.23455
Koordinate [6,1] | Energy: 0.1904601
Koordinate [6,2] | Energy: 0.2316078
Koordinate [6,3] | Energy: 0.2316078
Koordinate [6,4] | Energy: 0.2316078
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.45108
Mittelwert der Energie auf dem Solarpanel: 0.0704302
#################
TimeSinceStartUP: 7521.176s | TimeSinceTaskStart: 198.1494s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
Koordinate [2,6] | Energy: 0
Koordinate [3,0] | Energy: 0.01711847
Koordinate [3,1] | Energy: 0.01711847
Koordinate [3,2] | Energy: 0.01711847
Koordinate [3,3] | Energy: 0.01711847
Koordinate [3,4] | Energy: 0.01711847
Koordinate [3,5] | Energy: 0
Koordinate [3,6] | Energy: 0
Koordinate [4,0] | Energy: 0.168466
Koordinate [4,1] | Energy: 0.234035
Koordinate [4,2] | Energy: 0.2311093
Koordinate [4,3] | Energy: 0.1984262
Koordinate [4,4] | Energy: 0.1984262
Koordinate [4,5] | Energy: 0
Koordinate [4,6] | Energy: 0
Koordinate [5,0] | Energy: 0.2342316
Koordinate [5,1] | Energy: 0.2342153
Koordinate [5,2] | Energy: 0.2312839
Koordinate [5,3] | Energy: 0.2312839
Koordinate [5,4] | Energy: 0.1985801
Koordinate [5,5] | Energy: 0
Koordinate [5,6] | Energy: 0
Koordinate [6,0] | Energy: 0.2345495
Koordinate [6,1] | Energy: 0.1904597
Koordinate [6,2] | Energy: 0.2316074
Koordinate [6,3] | Energy: 0.2316074
Koordinate [6,4] | Energy: 0.2316074
Koordinate [6,5] | Energy: 0
Koordinate [6,6] | Energy: 0
Summe der Energie auf dem Solarpanel: 3.451074
Mittelwert der Energie auf dem Solarpanel: 0.07043008
#################
TimeSinceStartUP: 7521.293s | TimeSinceTaskStart: 198.2671s
#################
Solar Panel number: 9
Koordinate [0,0] | Energy: 0
Koordinate [0,1] | Energy: 0
Koordinate [0,2] | Energy: 0
Koordinate [0,3] | Energy: 0
Koordinate [0,4] | Energy: 0
Koordinate [0,5] | Energy: 0
Koordinate [0,6] | Energy: 0
Koordinate [1,0] | Energy: 0
Koordinate [1,1] | Energy: 0
Koordinate [1,2] | Energy: 0
Koordinate [1,3] | Energy: 0
Koordinate [1,4] | Energy: 0
Koordinate [1,5] | Energy: 0
Koordinate [1,6] | Energy: 0
Koordinate [2,0] | Energy: 0.01711847
Koordinate [2,1] | Energy: 0.01711847
Koordinate [2,2] | Energy: 0.01711847
Koordinate [2,3] | Energy: 0.01711847
Koordinate [2,4] | Energy: 0.01711847
Koordinate [2,5] | Energy: 0
