=====================================================================
Aufgabe: Aufgabe 2
System start time:  14:12:39
System start date:  18-05-2026
Datum: 18-05-2026
Uhrzeit Aufgaben Abschlus: 14:14:45
Benoetigte Zeit: 102.7842s
Start der Aufgabe nach System Start: 15632.2s
---------------------------------------------------------------------
Heatmap Reloads: 0
Reload Button Zeitpunkte:
---------------------------------------------------------------------
Kamera zurueck zaehler: 0
Camera Back Button Zeitpunkte:
---------------------------------------------------------------------
Winkel aenderungs Zeitpunkte: 
TimeSinceStartUP: 15688.75s | TimeSinceTaskStart: 56.55078s | Winkel: 1°
TimeSinceStartUP: 15965.5s | TimeSinceTaskStart: 216.4824s | Position: 812: X:11.03577, Y:33.59999, Z:-25.62172 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.56s | TimeSinceTaskStart: 216.5391s | Position: 813: X:11.34786, Y:33.59999, Z:-25.60406 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.61s | TimeSinceTaskStart: 216.5957s | Position: 814: X:11.46578, Y:33.59999, Z:-25.58398 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.67s | TimeSinceTaskStart: 216.6523s | Position: 815: X:11.63589, Y:33.59999, Z:-25.54276 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.73s | TimeSinceTaskStart: 216.71s | Position: 816: X:11.80486, Y:33.59999, Z:-25.50633 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.79s | TimeSinceTaskStart: 216.7666s | Position: 817: X:11.92253, Y:33.59999, Z:-25.47632 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.84s | TimeSinceTaskStart: 216.8232s | Position: 818: X:12.00153, Y:33.59999, Z:-25.45382 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.9s | TimeSinceTaskStart: 216.8799s | Position: 819: X:12.05131, Y:33.59999, Z:-25.43683 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15965.96s | TimeSinceTaskStart: 216.9365s | Position: 820: X:12.09473, Y:33.59999, Z:-25.41826 | Quaternion Rotation: (0.39375, -0.58733, -0.58733, -0.39375) | Euler Rotation: (270.00, 112.32, 0.00)
TimeSinceStartUP: 15966.02s | TimeSinceTaskStart: 217.001s | Position: 821: X:12.11359, Y:33.59999, Z:-25.40919 | Quaternion Rotation: (0.39166, -0.58873, -0.58873, -0.39166) | Euler Rotation: (270.00, 112.73, 0.00)
TimeSinceStartUP: 15966.08s | TimeSinceTaskStart: 217.0586s | Position: 822: X:11.98968, Y:33.59999, Z:-25.69633 | Quaternion Rotation: (0.40483, -0.57975, -0.57975, -0.40483) | Euler Rotation: (270.00, 110.15, 0.00)
TimeSinceStartUP: 15966.13s | TimeSinceTaskStart: 217.1152s | Position: 823: X:11.57331, Y:33.59999, Z:-26.18836 | Quaternion Rotation: (0.41513, -0.57242, -0.57242, -0.41513) | Euler Rotation: (270.00, 108.10, 0.00)
TimeSinceStartUP: 15966.19s | TimeSinceTaskStart: 217.1719s | Position: 824: X:11.05825, Y:33.59999, Z:-26.61214 | Quaternion Rotation: (0.42165, -0.56763, -0.56763, -0.42165) | Euler Rotation: (270.00, 106.79, 0.00)
TimeSinceStartUP: 15966.25s | TimeSinceTaskStart: 217.2285s | Position: 825: X:10.20086, Y:33.59999, Z:-27.07294 | Quaternion Rotation: (0.42961, -0.56163, -0.56163, -0.42961) | Euler Rotation: (270.00, 105.17, 0.00)
TimeSinceStartUP: 15966.3s | TimeSinceTaskStart: 217.2852s | Position: 826: X:9.60924, Y:33.59999, Z:-27.18575 | Quaternion Rotation: (0.43865, -0.55460, -0.55460, -0.43865) | Euler Rotation: (270.00, 103.32, 0.00)
TimeSinceStartUP: 15966.36s | TimeSinceTaskStart: 217.3418s | Position: 827: X:9.041483, Y:33.59999, Z:-27.18604 | Quaternion Rotation: (0.45124, -0.54441, -0.54441, -0.45124) | Euler Rotation: (270.00, 100.69, 0.00)
TimeSinceStartUP: 15966.42s | TimeSinceTaskStart: 217.3984s | Position: 828: X:8.40708, Y:33.59999, Z:-27.27609 | Quaternion Rotation: (0.46525, -0.53249, -0.53249, -0.46525) | Euler Rotation: (270.00, 97.71, 0.00)
TimeSinceStartUP: 15966.47s | TimeSinceTaskStart: 217.4551s | Position: 829: X:7.841078, Y:33.59999, Z:-27.36528 | Quaternion Rotation: (0.47626, -0.52266, -0.52266, -0.47626) | Euler Rotation: (270.00, 95.32, 0.00)
TimeSinceStartUP: 15966.54s | TimeSinceTaskStart: 217.5195s | Position: 830: X:7.45645, Y:33.59999, Z:-27.32628 | Quaternion Rotation: (0.49047, -0.50936, -0.50936, -0.49047) | Euler Rotation: (270.00, 92.16, 0.00)
TimeSinceStartUP: 15966.59s | TimeSinceTaskStart: 217.5762s | Position: 831: X:6.787504, Y:33.59999, Z:-27.40268 | Quaternion Rotation: (0.49977, -0.50023, -0.50023, -0.49977) | Euler Rotation: (270.00, 90.05, 0.00)
TimeSinceStartUP: 15966.65s | TimeSinceTaskStart: 217.6338s | Position: 832: X:6.542215, Y:33.59999, Z:-27.31776 | Quaternion Rotation: (-0.51144, 0.48829, 0.48829, 0.51144) | Euler Rotation: (270.00, 87.35, 0.00)
TimeSinceStartUP: 15966.71s | TimeSinceTaskStart: 217.6904s | Position: 833: X:5.847383, Y:33.59999, Z:-27.51383 | Quaternion Rotation: (-0.51630, 0.48315, 0.48315, 0.51630) | Euler Rotation: (270.00, 86.20, 0.00)
TimeSinceStartUP: 15966.77s | TimeSinceTaskStart: 217.7559s | Position: 834: X:5.19021, Y:33.59999, Z:-27.7668 | Quaternion Rotation: (-0.51713, 0.48227, 0.48227, 0.51713) | Euler Rotation: (270.00, 86.00, 0.00)
TimeSinceStartUP: 15966.83s | TimeSinceTaskStart: 217.8125s | Position: 835: X:4.412489, Y:33.59999, Z:-27.89441 | Quaternion Rotation: (-0.51884, 0.48043, 0.48043, 0.51884) | Euler Rotation: (270.00, 85.60, 0.00)
TimeSinceStartUP: 15966.89s | TimeSinceTaskStart: 217.8691s | Position: 836: X:4.101961, Y:33.59999, Z:-27.90978 | Quaternion Rotation: (-0.52532, 0.47333, 0.47333, 0.52532) | Euler Rotation: (270.00, 84.04, 0.00)
TimeSinceStartUP: 15966.94s | TimeSinceTaskStart: 217.9258s | Position: 837: X:3.827753, Y:33.59999, Z:-27.92065 | Quaternion Rotation: (-0.52630, 0.47224, 0.47224, 0.52630) | Euler Rotation: (270.00, 83.80, 0.00)
TimeSinceStartUP: 15967s | TimeSinceTaskStart: 217.9834s | Position: 838: X:3.334661, Y:33.59999, Z:-27.80149 | Quaternion Rotation: (-0.52471, 0.47400, 0.47400, 0.52471) | Euler Rotation: (270.00, 84.19, 0.00)
TimeSinceStartUP: 15967.06s | TimeSinceTaskStart: 218.041s | Position: 839: X:2.866137, Y:33.59999, Z:-27.82747 | Quaternion Rotation: (-0.52788, 0.47047, 0.47047, 0.52788) | Euler Rotation: (270.00, 83.42, 0.00)
TimeSinceStartUP: 15967.12s | TimeSinceTaskStart: 218.0977s | Position: 840: X:2.252684, Y:33.59999, Z:-27.81661 | Quaternion Rotation: (-0.52423, 0.47454, 0.47454, 0.52423) | Euler Rotation: (270.00, 84.30, 0.00)
TimeSinceStartUP: 15967.17s | TimeSinceTaskStart: 218.1543s | Position: 841: X:2.052, Y:33.59999, Z:-27.83769 | Quaternion Rotation: (-0.52507, 0.47361, 0.47361, 0.52507) | Euler Rotation: (270.00, 84.10, 0.00)
TimeSinceStartUP: 15967.23s | TimeSinceTaskStart: 218.2119s | Position: 842: X:1.761452, Y:33.59999, Z:-27.89477 | Quaternion Rotation: (-0.52059, 0.47852, 0.47852, 0.52059) | Euler Rotation: (270.00, 85.18, 0.00)
TimeSinceStartUP: 15967.29s | TimeSinceTaskStart: 218.2686s | Position: 843: X:1.428951, Y:33.59999, Z:-27.75469 | Quaternion Rotation: (-0.51742, 0.48195, 0.48195, 0.51742) | Euler Rotation: (270.00, 85.93, 0.00)
TimeSinceStartUP: 15967.35s | TimeSinceTaskStart: 218.334s | Position: 844: X:1.236872, Y:33.59999, Z:-27.72061 | Quaternion Rotation: (-0.52124, 0.47782, 0.47782, 0.52124) | Euler Rotation: (270.00, 85.02, 0.00)
TimeSinceStartUP: 15967.41s | TimeSinceTaskStart: 218.3916s | Position: 845: X:1.037695, Y:33.59999, Z:-27.75264 | Quaternion Rotation: (-0.52527, 0.47338, 0.47338, 0.52527) | Euler Rotation: (270.00, 84.05, 0.00)
TimeSinceStartUP: 15967.47s | TimeSinceTaskStart: 218.4482s | Position: 846: X:0.8860226, Y:33.59999, Z:-27.743 | Quaternion Rotation: (-0.52571, 0.47289, 0.47289, 0.52571) | Euler Rotation: (270.00, 83.94, 0.00)
TimeSinceStartUP: 15967.52s | TimeSinceTaskStart: 218.5049s | Position: 847: X:0.6453724, Y:33.59999, Z:-27.76852 | Quaternion Rotation: (-0.52777, 0.47059, 0.47059, 0.52777) | Euler Rotation: (270.00, 83.44, 0.00)
TimeSinceStartUP: 15967.58s | TimeSinceTaskStart: 218.5615s | Position: 848: X:0.2663918, Y:33.59999, Z:-27.78019 | Quaternion Rotation: (-0.52726, 0.47117, 0.47117, 0.52726) | Euler Rotation: (270.00, 83.57, 0.00)
TimeSinceStartUP: 15967.64s | TimeSinceTaskStart: 218.6191s | Position: 849: X:0.05683327, Y:33.59999, Z:-27.68749 | Quaternion Rotation: (-0.53565, 0.46160, 0.46160, 0.53565) | Euler Rotation: (270.00, 81.51, 0.00)
TimeSinceStartUP: 15967.7s | TimeSinceTaskStart: 218.6777s | Position: 850: X:-0.2164459, Y:33.59999, Z:-27.61148 | Quaternion Rotation: (-0.53370, 0.46386, 0.46386, 0.53370) | Euler Rotation: (270.00, 81.99, 0.00)
TimeSinceStartUP: 15967.75s | TimeSinceTaskStart: 218.7334s | Position: 851: X:-0.5594425, Y:33.59999, Z:-27.59396 | Quaternion Rotation: (-0.52434, 0.47441, 0.47441, 0.52434) | Euler Rotation: (270.00, 84.28, 0.00)
TimeSinceStartUP: 15967.81s | TimeSinceTaskStart: 218.791s | Position: 852: X:-0.8799648, Y:33.59999, Z:-27.55458 | Quaternion Rotation: (-0.52387, 0.47493, 0.47493, 0.52387) | Euler Rotation: (270.00, 84.39, 0.00)
TimeSinceStartUP: 15967.87s | TimeSinceTaskStart: 218.8477s | Position: 853: X:-1.039133, Y:33.59999, Z:-27.49524 | Quaternion Rotation: (-0.52918, 0.46901, 0.46901, 0.52918) | Euler Rotation: (270.00, 83.10, 0.00)
TimeSinceStartUP: 15967.92s | TimeSinceTaskStart: 218.9043s | Position: 854: X:-1.156693, Y:33.59999, Z:-27.49971 | Quaternion Rotation: (-0.53085, 0.46711, 0.46711, 0.53085) | Euler Rotation: (270.00, 82.69, 0.00)
TimeSinceStartUP: 15967.98s | TimeSinceTaskStart: 218.9609s | Position: 855: X:-1.362581, Y:33.59999, Z:-27.55435 | Quaternion Rotation: (-0.52995, 0.46814, 0.46814, 0.52995) | Euler Rotation: (270.00, 82.91, 0.00)
TimeSinceStartUP: 15968.04s | TimeSinceTaskStart: 219.0176s | Position: 856: X:-1.689709, Y:33.59999, Z:-27.52396 | Quaternion Rotation: (-0.52880, 0.46944, 0.46944, 0.52880) | Euler Rotation: (270.00, 83.19, 0.00)
TimeSinceStartUP: 15968.09s | TimeSinceTaskStart: 219.0742s | Position: 857: X:-1.910475, Y:33.59999, Z:-27.5711 | Quaternion Rotation: (-0.53380, 0.46374, 0.46374, 0.53380) | Euler Rotation: (270.00, 81.96, 0.00)
TimeSinceStartUP: 15968.16s | TimeSinceTaskStart: 219.1377s | Position: 858: X:-2.065638, Y:33.59999, Z:-27.50884 | Quaternion Rotation: (-0.53467, 0.46274, 0.46274, 0.53467) | Euler Rotation: (270.00, 81.75, 0.00)
TimeSinceStartUP: 15968.21s | TimeSinceTaskStart: 219.1953s | Position: 859: X:-2.3687, Y:33.59999, Z:-27.42991 | Quaternion Rotation: (-0.52124, 0.47781, 0.47781, 0.52124) | Euler Rotation: (270.00, 85.02, 0.00)
TimeSinceStartUP: 15968.27s | TimeSinceTaskStart: 219.251s | Position: 860: X:-2.647362, Y:33.59999, Z:-27.52844 | Quaternion Rotation: (-0.52283, 0.47608, 0.47608, 0.52283) | Euler Rotation: (270.00, 84.64, 0.00)
TimeSinceStartUP: 15968.33s | TimeSinceTaskStart: 219.3076s | Position: 861: X:-2.882002, Y:33.59999, Z:-27.56029 | Quaternion Rotation: (-0.52705, 0.47140, 0.47140, 0.52705) | Euler Rotation: (270.00, 83.62, 0.00)
TimeSinceStartUP: 15968.38s | TimeSinceTaskStart: 219.3652s | Position: 862: X:-3.155237, Y:33.59999, Z:-27.62486 | Quaternion Rotation: (-0.53348, 0.46411, 0.46411, 0.53348) | Euler Rotation: (270.00, 82.04, 0.00)
TimeSinceStartUP: 15968.44s | TimeSinceTaskStart: 219.4219s | Position: 863: X:-3.407679, Y:33.59999, Z:-27.64802 | Quaternion Rotation: (-0.53215, 0.46563, 0.46563, 0.53215) | Euler Rotation: (270.00, 82.37, 0.00)
TimeSinceStartUP: 15968.5s | TimeSinceTaskStart: 219.4795s | Position: 864: X:-3.546921, Y:33.59999, Z:-27.71279 | Quaternion Rotation: (-0.53179, 0.46605, 0.46605, 0.53179) | Euler Rotation: (270.00, 82.46, 0.00)
TimeSinceStartUP: 15968.55s | TimeSinceTaskStart: 219.5361s | Position: 865: X:-3.739721, Y:33.59999, Z:-27.74512 | Quaternion Rotation: (-0.52936, 0.46881, 0.46881, 0.52936) | Euler Rotation: (270.00, 83.06, 0.00)
TimeSinceStartUP: 15968.61s | TimeSinceTaskStart: 219.5947s | Position: 866: X:-3.96311, Y:33.59999, Z:-27.82098 | Quaternion Rotation: (-0.53310, 0.46455, 0.46455, 0.53310) | Euler Rotation: (270.00, 82.14, 0.00)
TimeSinceStartUP: 15968.67s | TimeSinceTaskStart: 219.6523s | Position: 867: X:-4.086994, Y:33.59999, Z:-27.88162 | Quaternion Rotation: (-0.53495, 0.46241, 0.46241, 0.53495) | Euler Rotation: (270.03, 81.68, 0.00)
TimeSinceStartUP: 15968.74s | TimeSinceTaskStart: 219.7178s | Position: 868: X:-4.170609, Y:33.59999, Z:-27.93118 | Quaternion Rotation: (-0.53504, 0.46232, 0.46232, 0.53504) | Euler Rotation: (270.03, 81.66, 0.00)
TimeSinceStartUP: 15968.79s | TimeSinceTaskStart: 219.7744s | Position: 869: X:-4.297369, Y:33.59999, Z:-27.99074 | Quaternion Rotation: (-0.53475, 0.46265, 0.46265, 0.53475) | Euler Rotation: (270.00, 81.73, 0.00)
TimeSinceStartUP: 15968.85s | TimeSinceTaskStart: 219.8311s | Position: 870: X:-4.473421, Y:33.59999, Z:-28.03891 | Quaternion Rotation: (-0.53016, 0.46790, 0.46790, 0.53016) | Euler Rotation: (270.00, 82.86, 0.00)
TimeSinceStartUP: 15968.91s | TimeSinceTaskStart: 219.8896s | Position: 871: X:-4.757519, Y:33.59999, Z:-28.14202 | Quaternion Rotation: (-0.53432, 0.46315, 0.46315, 0.53432) | Euler Rotation: (270.00, 81.84, 0.00)
TimeSinceStartUP: 15968.97s | TimeSinceTaskStart: 219.9473s | Position: 872: X:-4.968332, Y:33.59999, Z:-28.18915 | Quaternion Rotation: (-0.53971, 0.45685, 0.45685, 0.53971) | Euler Rotation: (270.00, 80.49, 0.00)
TimeSinceStartUP: 15969.02s | TimeSinceTaskStart: 220.0049s | Position: 873: X:-5.193403, Y:33.59999, Z:-28.28775 | Quaternion Rotation: (-0.54095, 0.45538, 0.45538, 0.54095) | Euler Rotation: (270.00, 80.18, 0.00)
TimeSinceStartUP: 15969.08s | TimeSinceTaskStart: 220.0615s | Position: 874: X:-5.292009, Y:33.59999, Z:-28.36481 | Quaternion Rotation: (-0.54167, 0.45452, 0.45452, 0.54167) | Euler Rotation: (270.00, 80.00, 0.00)
TimeSinceStartUP: 15969.14s | TimeSinceTaskStart: 220.1191s | Position: 875: X:-5.355551, Y:33.59999, Z:-28.41504 | Quaternion Rotation: (-0.54204, 0.45408, 0.45408, 0.54204) | Euler Rotation: (270.00, 79.91, 0.00)
TimeSinceStartUP: 15969.2s | TimeSinceTaskStart: 220.1768s | Position: 876: X:-5.410929, Y:33.59999, Z:-28.42883 | Quaternion Rotation: (-0.54054, 0.45587, 0.45587, 0.54054) | Euler Rotation: (270.00, 80.29, 0.00)
TimeSinceStartUP: 15969.25s | TimeSinceTaskStart: 220.2344s | Position: 877: X:-5.525938, Y:33.59999, Z:-28.40647 | Quaternion Rotation: (-0.53410, 0.46339, 0.46339, 0.53410) | Euler Rotation: (270.00, 81.89, 0.00)
TimeSinceStartUP: 15969.31s | TimeSinceTaskStart: 220.292s | Position: 878: X:-5.734085, Y:33.59999, Z:-28.42674 | Quaternion Rotation: (-0.53158, 0.46628, 0.46628, 0.53158) | Euler Rotation: (270.00, 82.51, 0.00)
TimeSinceStartUP: 15969.37s | TimeSinceTaskStart: 220.3486s | Position: 879: X:-5.937193, Y:33.59999, Z:-28.44331 | Quaternion Rotation: (-0.53174, 0.46610, 0.46610, 0.53174) | Euler Rotation: (270.00, 82.47, 0.00)
TimeSinceStartUP: 15969.42s | TimeSinceTaskStart: 220.4063s | Position: 880: X:-6.06254, Y:33.59999, Z:-28.45015 | Quaternion Rotation: (-0.53304, 0.46462, 0.46462, 0.53304) | Euler Rotation: (270.00, 82.15, 0.00)
TimeSinceStartUP: 15969.48s | TimeSinceTaskStart: 220.4639s | Position: 881: X:-6.149281, Y:33.59999, Z:-28.46376 | Quaternion Rotation: (-0.53596, 0.46125, 0.46125, 0.53596) | Euler Rotation: (270.00, 81.43, 0.00)
TimeSinceStartUP: 15969.54s | TimeSinceTaskStart: 220.5205s | Position: 882: X:-6.188986, Y:33.59999, Z:-28.46461 | Quaternion Rotation: (-0.53733, 0.45964, 0.45964, 0.53733) | Euler Rotation: (270.00, 81.09, 0.00)
TimeSinceStartUP: 15969.6s | TimeSinceTaskStart: 220.5771s | Position: 883: X:-6.211296, Y:33.59999, Z:-28.46132 | Quaternion Rotation: (-0.53817, 0.45866, 0.45866, 0.53817) | Euler Rotation: (270.00, 80.88, 0.00)
TimeSinceStartUP: 15969.65s | TimeSinceTaskStart: 220.6348s | Position: 884: X:-6.225733, Y:33.59999, Z:-28.46015 | Quaternion Rotation: (-0.53876, 0.45797, 0.45797, 0.53876) | Euler Rotation: (270.00, 80.73, 0.00)
TimeSinceStartUP: 15969.71s | TimeSinceTaskStart: 220.6914s | Position: 885: X:-6.23558, Y:33.59999, Z:-28.46068 | Quaternion Rotation: (-0.53884, 0.45788, 0.45788, 0.53884) | Euler Rotation: (270.00, 80.71, 0.00)
TimeSinceStartUP: 15969.77s | TimeSinceTaskStart: 220.749s | Position: 886: X:-6.316122, Y:33.59999, Z:-28.54717 | Quaternion Rotation: (-0.53887, 0.45784, 0.45784, 0.53887) | Euler Rotation: (270.00, 80.70, 0.00)
TimeSinceStartUP: 15969.82s | TimeSinceTaskStart: 220.8057s | Position: 887: X:-6.344599, Y:33.59999, Z:-28.55506 | Quaternion Rotation: (-0.53852, 0.45825, 0.45825, 0.53852) | Euler Rotation: (270.00, 80.79, 0.00)
TimeSinceStartUP: 15969.89s | TimeSinceTaskStart: 220.8711s | Position: 888: X:-6.361599, Y:33.59999, Z:-28.55182 | Quaternion Rotation: (-0.53835, 0.45846, 0.45846, 0.53835) | Euler Rotation: (270.00, 80.84, 0.00)
TimeSinceStartUP: 15969.95s | TimeSinceTaskStart: 220.9287s | Position: 889: X:-6.378775, Y:33.59999, Z:-28.54447 | Quaternion Rotation: (-0.53780, 0.45910, 0.45910, 0.53780) | Euler Rotation: (270.00, 80.97, 0.00)
TimeSinceStartUP: 15970s | TimeSinceTaskStart: 220.9863s | Position: 890: X:-6.416903, Y:33.59999, Z:-28.53973 | Quaternion Rotation: (-0.53454, 0.46289, 0.46289, 0.53454) | Euler Rotation: (270.00, 81.78, 0.00)
TimeSinceStartUP: 15970.06s | TimeSinceTaskStart: 221.043s | Position: 891: X:-6.609409, Y:33.59999, Z:-28.56603 | Quaternion Rotation: (-0.52817, 0.47014, 0.47014, 0.52817) | Euler Rotation: (270.00, 83.35, 0.00)
TimeSinceStartUP: 15970.12s | TimeSinceTaskStart: 221.0996s | Position: 892: X:-6.805105, Y:33.59999, Z:-28.64031 | Quaternion Rotation: (-0.52125, 0.47781, 0.47781, 0.52125) | Euler Rotation: (270.00, 85.02, 0.00)
TimeSinceStartUP: 15970.18s | TimeSinceTaskStart: 221.1572s | Position: 893: X:-6.912523, Y:33.59999, Z:-28.66699 | Quaternion Rotation: (-0.52053, 0.47859, 0.47859, 0.52053) | Euler Rotation: (270.00, 85.19, 0.00)
TimeSinceStartUP: 15970.23s | TimeSinceTaskStart: 221.2148s | Position: 894: X:-7.024532, Y:33.59999, Z:-28.71119 | Quaternion Rotation: (-0.52117, 0.47789, 0.47789, 0.52117) | Euler Rotation: (270.00, 85.04, 0.00)
TimeSinceStartUP: 15970.29s | TimeSinceTaskStart: 221.2715s | Position: 895: X:-7.137304, Y:33.59999, Z:-28.74106 | Quaternion Rotation: (-0.52303, 0.47585, 0.47585, 0.52303) | Euler Rotation: (270.00, 84.59, 0.00)
TimeSinceStartUP: 15970.35s | TimeSinceTaskStart: 221.3281s | Position: 896: X:-7.254581, Y:33.59999, Z:-28.79359 | Quaternion Rotation: (-0.52747, 0.47093, 0.47093, 0.52747) | Euler Rotation: (270.00, 83.52, 0.00)
TimeSinceStartUP: 15970.4s | TimeSinceTaskStart: 221.3857s | Position: 897: X:-7.386724, Y:33.59999, Z:-28.83052 | Quaternion Rotation: (-0.52920, 0.46898, 0.46898, 0.52920) | Euler Rotation: (270.00, 83.10, 0.00)
TimeSinceStartUP: 15970.46s | TimeSinceTaskStart: 221.4424s | Position: 898: X:-7.578384, Y:33.59999, Z:-28.8746 | Quaternion Rotation: (-0.53002, 0.46806, 0.46806, 0.53002) | Euler Rotation: (270.00, 82.89, 0.00)
TimeSinceStartUP: 15970.52s | TimeSinceTaskStart: 221.499s | Position: 899: X:-7.739279, Y:33.59999, Z:-28.92459 | Quaternion Rotation: (-0.52920, 0.46898, 0.46898, 0.52920) | Euler Rotation: (270.00, 83.10, 0.00)
TimeSinceStartUP: 15970.57s | TimeSinceTaskStart: 221.5557s | Position: 900: X:-7.904739, Y:33.59999, Z:-29.00237 | Quaternion Rotation: (-0.52712, 0.47132, 0.47132, 0.52712) | Euler Rotation: (270.00, 83.60, 0.00)
TimeSinceStartUP: 15970.63s | TimeSinceTaskStart: 221.6123s | Position: 901: X:-7.993988, Y:33.59999, Z:-29.03786 | Quaternion Rotation: (-0.52674, 0.47175, 0.47175, 0.52674) | Euler Rotation: (270.00, 83.70, 0.00)
TimeSinceStartUP: 15970.69s | TimeSinceTaskStart: 221.6699s | Position: 902: X:-8.056622, Y:33.59999, Z:-29.06716 | Quaternion Rotation: (-0.52669, 0.47180, 0.47180, 0.52669) | Euler Rotation: (270.00, 83.71, 0.00)
TimeSinceStartUP: 15970.75s | TimeSinceTaskStart: 221.7285s | Position: 903: X:-8.09548, Y:33.59999, Z:-29.09032 | Quaternion Rotation: (-0.52690, 0.47157, 0.47157, 0.52690) | Euler Rotation: (270.00, 83.66, 0.00)
TimeSinceStartUP: 15970.8s | TimeSinceTaskStart: 221.7861s | Position: 904: X:-8.121052, Y:33.59999, Z:-29.10581 | Quaternion Rotation: (-0.52735, 0.47106, 0.47106, 0.52735) | Euler Rotation: (270.00, 83.55, 0.00)
TimeSinceStartUP: 15970.86s | TimeSinceTaskStart: 221.8428s | Position: 905: X:-8.12723, Y:33.59999, Z:-29.1098 | Quaternion Rotation: (-0.52753, 0.47086, 0.47086, 0.52753) | Euler Rotation: (270.00, 83.50, 0.00)
TimeSinceStartUP: 15970.92s | TimeSinceTaskStart: 221.8994s | Position: 906: X:-8.134338, Y:33.59999, Z:-29.11389 | Quaternion Rotation: (-0.52774, 0.47063, 0.47063, 0.52774) | Euler Rotation: (270.00, 83.45, 0.00)
TimeSinceStartUP: 15970.98s | TimeSinceTaskStart: 221.957s | Position: 907: X:-8.138426, Y:33.59999, Z:-29.11674 | Quaternion Rotation: (-0.52795, 0.47040, 0.47040, 0.52795) | Euler Rotation: (270.00, 83.40, 0.00)
TimeSinceStartUP: 15971.03s | TimeSinceTaskStart: 222.0137s | Position: 908: X:-8.079433, Y:33.59999, Z:-29.08066 | Quaternion Rotation: (-0.53318, 0.46446, 0.46446, 0.53318) | Euler Rotation: (270.00, 82.12, 0.00)
TimeSinceStartUP: 15971.09s | TimeSinceTaskStart: 222.0703s | Position: 909: X:-7.953814, Y:33.59999, Z:-29.11003 | Quaternion Rotation: (-0.54271, 0.45329, 0.45329, 0.54271) | Euler Rotation: (270.00, 79.74, 0.00)
TimeSinceStartUP: 15971.15s | TimeSinceTaskStart: 222.1279s | Position: 910: X:-7.830545, Y:33.59999, Z:-29.10479 | Quaternion Rotation: (-0.54578, 0.44958, 0.44958, 0.54578) | Euler Rotation: (270.00, 78.96, 0.00)
TimeSinceStartUP: 15971.21s | TimeSinceTaskStart: 222.1914s | Position: 911: X:-7.634735, Y:33.59999, Z:-29.27287 | Quaternion Rotation: (-0.55606, 0.43680, 0.43680, 0.55606) | Euler Rotation: (270.00, 76.30, 0.00)
TimeSinceStartUP: 15971.27s | TimeSinceTaskStart: 222.248s | Position: 912: X:-7.566113, Y:33.59999, Z:-29.1981 | Quaternion Rotation: (-0.55524, 0.43784, 0.43784, 0.55524) | Euler Rotation: (270.00, 76.52, 0.00)
TimeSinceStartUP: 15971.33s | TimeSinceTaskStart: 222.3066s | Position: 913: X:-7.526772, Y:33.59999, Z:-29.12461 | Quaternion Rotation: (-0.55441, 0.43890, 0.43890, 0.55441) | Euler Rotation: (270.00, 76.73, 0.00)
TimeSinceStartUP: 15971.38s | TimeSinceTaskStart: 222.3643s | Position: 914: X:-7.490108, Y:33.59999, Z:-29.08434 | Quaternion Rotation: (-0.55335, 0.44023, 0.44023, 0.55335) | Euler Rotation: (270.00, 77.01, 0.00)
TimeSinceStartUP: 15971.44s | TimeSinceTaskStart: 222.4209s | Position: 915: X:-7.464996, Y:33.59999, Z:-29.0588 | Quaternion Rotation: (-0.55193, 0.44201, 0.44201, 0.55193) | Euler Rotation: (270.00, 77.38, 0.00)
TimeSinceStartUP: 15971.5s | TimeSinceTaskStart: 222.4775s | Position: 916: X:-7.452085, Y:33.59999, Z:-29.04627 | Quaternion Rotation: (-0.55143, 0.44263, 0.44263, 0.55143) | Euler Rotation: (270.00, 77.51, 0.00)
TimeSinceStartUP: 15971.55s | TimeSinceTaskStart: 222.5342s | Position: 917: X:-7.441067, Y:33.59999, Z:-29.03545 | Quaternion Rotation: (-0.55099, 0.44319, 0.44319, 0.55099) | Euler Rotation: (270.00, 77.62, 0.00)
